"","FIPS","State","County","living_alone","living_alone_65over","divorce_marriage","libertarian_votes","self_employed","carpool_drive_alone","religious_adherents","living_grandchildren","living_alone_reversed","living_alone_65over_reversed","divorce_marriage_reversed","libertarian_votes_reversed","self_employed_reversed","county_collectivism_raw","county_collectivism_score"
"2684",48381,"Texas","Randall County",0.2655,0.0698,0.205149153678566,0.00648248186448526,0.1016,0.127998061859,0.586208324704908,0.0341,0.7345,0.9302,4.87450219544573,0.993517518135515,0.8984,0.91554004690683,52.1229671959484
"2685",48383,"Texas","Reagan County",0.1867,0.045,0.0860341779611078,0.00201207243460765,0.1101,0.127857747671465,0.857439857439857,0.0358,0.8133,0.955,11.6232876712329,0.997987927565392,0.8899,9.57611376704569,76.728047085025
"2686",48385,"Texas","Real County",0.2963,0.1233,0.209401709401709,0.00921375921375921,0.3067,0.173684210526316,0.687216681776972,0.0423,0.7037,0.8767,4.77551020408163,0.990786240786241,0.6933,-4.38874021498583,37.0532681418967
"2687",48387,"Texas","Red River County",0.2786,0.1176,0.201146601146601,0.00811559778305622,0.1159,0.196583312701164,0.509564541213064,0.0605,0.7214,0.8824,4.9714983713355,0.991884402216944,0.8841,0.559857771371443,51.1124578362363
"2688",48389,"Texas","Reeves County",0.2823,0.1284,0.191226096737908,0.00682482937926552,0.106,0.139444803098773,0.561271131103533,0.0639,0.7177,0.8716,5.22941176470588,0.993175170620734,0.894,0.366345460742338,50.5626806486723
"2689",48391,"Texas","Refugio County",0.2277,0.1037,0.19265785609398,0.00643974241030359,0.0971,0.147312859884837,0.779357984559122,0.0613,0.7723,0.8963,5.1905487804878,0.993560257589696,0.9029,3.78700767334652,60.2809360130897
"2690",48393,"Texas","Roberts County",0.1662,0.067,0.120300751879699,0,0.2019,0.146853146853147,0.668460710441335,0.0426,0.8338,0.933,8.3125,1,0.7981,6.31703533400476,67.4688585138026
"2691",48395,"Texas","Robertson County",0.2421,0.1197,0.212393493415957,0.00566318926974665,0.1514,0.186243386243386,0.550535434965708,0.0451,0.7579,0.8803,4.70824215900802,0.994336810730253,0.8486,0.503228237974371,50.9515707820593
"2692",48397,"Texas","Rockwall County",0.1352,0.0374,0.155104903278593,0.00739100605002183,0.1301,0.160119132038009,0.818719123785695,0.0338,0.8648,0.9626,6.44724943481537,0.992608993949978,0.8699,6.50899110165545,68.0142134926802
"2693",48399,"Texas","Runnels County",0.2692,0.1223,0.159423318010865,0.00646495991724851,0.135,0.0715045188729399,0.888962955908961,0.0342,0.7308,0.8777,6.27260812581913,0.993535040082752,0.865,-0.0405537348308584,49.4066617130447
"2694",48401,"Texas","Rusk County",0.2381,0.1087,0.194871109923868,0.00411280846063455,0.1017,0.109630639563708,0.466791674479655,0.0357,0.7619,0.8913,5.13159698423578,0.995887191539365,0.8983,0.292487968082796,50.3528481865261
"2695",48403,"Texas","Sabine County",0.2423,0.1387,0.17178955308316,0.00984817398440706,0.0922,0.169675090252708,0.497877053719771,0.0429,0.7577,0.8613,5.82107574094402,0.990151826015593,0.9078,-0.511104294290453,48.0698063866556
"2696",48405,"Texas","San Augustine County",0.2873,0.153,0.148157625383828,0.0113055181695828,0.114,0.203373493975904,0.516751269035533,0.0425,0.7127,0.847,6.74956822107081,0.988694481830417,0.886,-1.70354063676466,44.6820410471619
"2697",48407,"Texas","San Jacinto County",0.239,0.1165,0.234686545715825,0.00826077249386024,0.1196,0.153142857142857,0.241964827167981,0.0667,0.761,0.8835,4.26100267891313,0.99173922750614,0.8804,-0.881769126855288,47.0167309078197
"2698",48409,"Texas","San Patricio County",0.2074,0.0794,0.180914233512526,0.00514114787810806,0.0711,0.140523896648668,0.623063391148695,0.0673,0.7926,0.9206,5.52748106428433,0.994858852121892,0.9289,5.41329617196275,64.9012948627684
"2699",48411,"Texas","San Saba County",0.2622,0.1646,0.289425706472197,0.00976800976800977,0.1678,0.282337491792515,0.64475615723373,0.056,0.7378,0.8354,3.45511811023622,0.99023199023199,0.8322,-0.853092868853131,47.0982014479782
"2700",48413,"Texas","Schleicher County",0.1819,0.0754,0.13184584178499,0.0053680981595092,0.1499,0.118792599805258,0.543195608205721,0.0544,0.8181,0.9246,7.58461538461538,0.994631901840491,0.8501,4.05452853346044,61.0409748220419
"2701",48415,"Texas","Scurry County",0.2553,0.1073,0.175124103695532,0.00736218351589154,0.1236,0.143918105178643,0.653093788783169,0.0447,0.7447,0.8927,5.71023622047244,0.992637816484108,0.8764,0.884581190469812,52.0350116908603
"2702",48417,"Texas","Shackelford County",0.3073,0.1451,0.164723032069971,0.00863787375415282,0.1366,0.167393199651264,0.82356423919479,0.0245,0.6927,0.8549,6.07079646017699,0.991362126245847,0.8634,-1.6776285187849,44.7556585410589
"2703",48419,"Texas","Shelby County",0.2473,0.1224,0.218773728170084,0.00412147505422994,0.1266,0.168274652299211,0.538313423451745,0.0449,0.7527,0.8776,4.57093275488069,0.99587852494577,0.8734,0.814290178978068,51.835311762296
"2704",48421,"Texas","Sherman County",0.2126,0.1034,0.114977307110439,0.00784313725490196,0.1783,0.148184494602552,0.725444957152274,0.0326,0.7874,0.8966,8.69736842105263,0.992156862745098,0.8217,2.03379507097288,55.2999800697636
"2705",48423,"Texas","Smith County",0.2684,0.1036,0.230120144580767,0.00521612347758324,0.1026,0.135759659653826,0.710052738491469,0.0499,0.7316,0.8964,4.34555610862231,0.994783876522417,0.8974,1.59382256494809,54.0499983699873
"2706",48425,"Texas","Somervell County",0.2955,0.1141,0.202894088669951,0.00962354939145202,0.1197,0.0935519940365263,0.410129564193168,0.0189,0.7045,0.8859,4.92867981790592,0.990376450608548,0.8803,-4.84048364351351,35.7698447212933
"2707",48427,"Texas","Starr County",0.153,0.095,0.104932258921456,0.00265522875816994,0.137,0.256826189078098,0.49963915496654,0.1004,0.847,0.905,9.52995780590717,0.99734477124183,0.863,10.7445223862761,80.0475485809131
"2708",48429,"Texas","Stephens County",0.3119,0.1315,0.235612395474668,0.00850822461712989,0.1495,0.127110228401192,0.772897196261682,0.0353,0.6881,0.8685,4.24425887265136,0.99149177538287,0.8505,-2.81067326240844,41.5366274080604
"2709",48431,"Texas","Sterling County",0.2628,0.1269,0.101180438448567,0.00323101777059774,0.1903,0.0645161290322581,0.762904636920385,0.0441,0.7372,0.8731,9.88333333333333,0.996768982229402,0.8097,1.47392088518291,53.7093522990928
"2710",48433,"Texas","Stonewall County",0.2699,0.1055,0.133608815426997,0.00680272108843537,0.2548,0.20625,0.936912751677852,0.0677,0.7301,0.8945,7.48453608247423,0.993197278911565,0.7452,3.12085938698714,58.3883787376138
"2711",48435,"Texas","Sutton County",0.2127,0.0934,0.154494382022472,0.00506970849176172,0.1771,0.124919510624598,0.755329457364341,0.0632,0.7873,0.9066,6.47272727272727,0.994930291508238,0.8229,3.62008820310716,59.8067102824396
"2712",48437,"Texas","Swisher County",0.2985,0.1271,0.19392597279342,0.0130177514792899,0.1735,0.143633892161305,0.775528393175452,0.0555,0.7015,0.8729,5.15660685154976,0.98698224852071,0.8265,-2.44682328727462,42.5703415700897
"2713",48439,"Texas","Tarrant County",0.2577,0.062,0.223152702765015,0.0066995145994053,0.084,0.13197800291859,0.55214495692176,0.0441,0.7423,0.938,4.48123633551965,0.993300485400595,0.916,1.81896539052498,54.6896392747105
"2714",48441,"Texas","Taylor County",0.2844,0.0983,0.211660950514454,0.0076308522523662,0.0946,0.140628868531815,0.662076255075814,0.035,0.7156,0.9017,4.72453703703704,0.992369147747634,0.9054,-0.0289663064427763,49.4395821188296
"2715",48443,"Texas","Terrell County",0.3925,0.175,0.186700767263427,0.00578034682080925,0.1925,0.0661157024793388,1.09654471544715,0.0169,0.6075,0.825,5.35616438356164,0.994219653179191,0.8075,-5.55369506935283,33.7435789474945
"2716",48445,"Texas","Terry County",0.3276,0.1304,0.264748801334167,0.00514018691588785,0.1645,0.238602238602239,0.60453719073591,0.0261,0.6724,0.8696,3.77716535433071,0.994859813084112,0.8355,-2.06134037082631,43.6655158924362
"2717",48447,"Texas","Throckmorton County",0.3049,0.1572,0.145969498910675,0.00119331742243437,0.1939,0.0302491103202847,0.992078001218769,0.0206,0.6951,0.8428,6.85074626865672,0.998806682577566,0.8061,-1.88516042251101,44.1660510582615
"2718",48449,"Texas","Titus County",0.2182,0.1006,0.169249492900609,0.00724716062736614,0.1012,0.17875816993464,0.827549947423764,0.0526,0.7818,0.8994,5.90843720038351,0.992752839372634,0.8988,4.42757837284939,62.1008262126522
"2719",48451,"Texas","Tom Green County",0.281,0.11,0.21632514434507,0.00707650343532076,0.096,0.149298267796182,0.603071926259254,0.0602,0.719,0.89,4.62267113250994,0.992923496564679,0.904,0.976972145603498,52.2974985543814
"2720",48453,"Texas","Travis County",0.3204,0.0442,0.226204837230953,0.0123958422383924,0.1072,0.163907173967165,0.462149480701302,0.0294,0.6796,0.9558,4.42077195271915,0.987604157761608,0.8928,-2.03642364028436,43.7363054458042
"2721",48455,"Texas","Trinity County",0.2882,0.1378,0.177908415841584,0.00855685371071252,0.1146,0.138445433132688,0.65978745286253,0.0506,0.7118,0.8622,5.62086956521739,0.991443146289287,0.8854,-0.78891116386046,47.2805445617017
"2722",48457,"Texas","Tyler County",0.2662,0.1219,0.18499643257568,0.0123893805309734,0.1294,0.121111975116641,0.592667463015713,0.0608,0.7338,0.8781,5.40550964187328,0.987610619469027,0.8706,-1.54114394227098,45.1434173682764
"2723",48459,"Texas","Upshur County",0.2287,0.0719,0.222372761545712,0.00738591400685835,0.1451,0.158750398469876,0.486758757536442,0.0489,0.7713,0.9281,4.49695364238411,0.992614085993142,0.8549,1.14574987779663,52.7770036909121
"2724",48461,"Texas","Upton County",0.243,0.0916,0.30650406504065,0.00668337510442774,0.1093,0.105691056910569,0.703427719821162,0.065,0.757,0.9084,3.26259946949602,0.993316624895572,0.8907,1.668698247148,54.2627235544625
"2725",48463,"Texas","Uvalde County",0.1976,0.094,0.148697843741249,0.00570385580652521,0.1288,0.170847197338111,0.7798144290854,0.0428,0.8024,0.906,6.72504708097928,0.994296144193475,0.8712,4.54008307999529,62.4204571512799
"2726",48465,"Texas","Val Verde County",0.2147,0.1104,0.146581990912846,0.00530421216848674,0.0945,0.183432783432783,0.383047934695882,0.0857,0.7853,0.8896,6.82212046495245,0.994695787831513,0.9055,4.837913434057,63.2666065972502
"2727",48467,"Texas","Van Zandt County",0.2407,0.1132,0.198095238095238,0.00696249080657024,0.1478,0.212368058742542,0.48041993951958,0.046,0.7593,0.8868,5.04807692307692,0.99303750919343,0.8522,0.65714944057568,51.3888678490909
"2728",48469,"Texas","Victoria County",0.2322,0.0902,0.210556299313527,0.00561290969229227,0.1042,0.220966998221461,0.7541622020209,0.0609,0.7678,0.9098,4.74932359307359,0.994387090307708,0.8958,5.12769019477092,64.0898754218991
"2729",48471,"Texas","Walker County",0.2725,0.0731,0.305073588188273,0.00773007416692782,0.0976,0.138502833283627,0.423895904864355,0.0234,0.7275,0.9269,3.27789765721332,0.992269925833072,0.9024,-1.74850457083269,44.5542964859328
"2730",48473,"Texas","Waller County",0.2053,0.0594,0.168980339651892,0.00490069641475368,0.1061,0.25499483293145,0.336627705126722,0.0342,0.7947,0.9406,5.91784820683903,0.995099303585246,0.8939,4.27663810351798,61.6719981112596
"2731",48475,"Texas","Ward County",0.2479,0.1201,0.198431558935361,0.00860632981676846,0.0919,0.206094879044926,0.632482642146744,0.0517,0.7521,0.8799,5.03952095808383,0.991393670183232,0.9081,1.81932938934759,54.6906734117549
"2732",48477,"Texas","Washington County",0.2815,0.1299,0.165218671771462,0.00619044306879043,0.1265,0.156294267636226,0.691322142475829,0.0181,0.7185,0.8701,6.05258467023173,0.99380955693121,0.8735,-0.931749891495975,46.8747333050463
"2733",48479,"Texas","Webb County",0.1425,0.0557,0.168463713953841,0.00427158753550757,0.1096,0.178642669666292,0.588256679877269,0.1092,0.8575,0.9443,5.93599640260811,0.995728412464492,0.8904,10.0759992656793,78.1482442944398
"2734",48481,"Texas","Wharton County",0.2706,0.1209,0.198955080470814,0.00270495214315439,0.1315,0.194132873166523,0.811337209302326,0.0465,0.7294,0.8791,5.02626018714156,0.997295047856846,0.8685,2.97595994407588,57.9767128960745
"2735",48483,"Texas","Wheeler County",0.2401,0.1433,0.153846153846154,0.00489977728285078,0.1857,0.226272784412319,0.434011090573013,0.0463,0.7599,0.8567,6.5,0.995100222717149,0.8143,0.396170755529287,50.6474156540729
"2736",48485,"Texas","Wichita County",0.2682,0.0923,0.231330422794118,0.00713322604497412,0.103,0.133121792278042,0.670311787072243,0.0297,0.7318,0.9077,4.32282095852992,0.992866773955026,0.897,-0.0508186819448344,49.3774985361053
"2737",48487,"Texas","Wilbarger County",0.2677,0.1159,0.305453134096643,0.00665335994677312,0.0948,0.160831509846827,0.827041004802364,0.0622,0.7323,0.8841,3.27382465057179,0.993346640053227,0.9052,2.11371735048605,55.5270428644334
"2738",48489,"Texas","Willacy County",0.1983,0.0915,0.18471424665026,0.00652661635733225,0.1134,0.0984882169853268,0.621984277582001,0.0768,0.8017,0.9085,5.41376757957069,0.993473383642668,0.8866,3.73900686061124,60.1445635428287
"2739",48491,"Texas","Williamson County",0.2125,0.0544,0.193665908951281,0.0123166859213525,0.0905,0.159573011243033,0.374780862072637,0.037,0.7875,0.9456,5.16353138977889,0.987683314078648,0.9095,0.533165739299485,51.036624571287
"2740",48493,"Texas","Wilson County",0.1794,0.0737,0.17492046341317,0.00531589881461567,0.1038,0.205057803468208,0.458385758889044,0.0554,0.8206,0.9263,5.7168840082361,0.994684101185384,0.8962,5.17194585991233,64.2156077592172
"2741",48495,"Texas","Winkler County",0.3023,0.172,0.183535281539558,0.0113188976377953,0.1101,0.239606126914661,0.736146272855134,0.0646,0.6977,0.828,5.44854368932039,0.988681102362205,0.8899,-0.17001009297771,49.0388703706599
"2742",48497,"Texas","Wise County",0.195,0.0775,0.236752102361888,0.0070255341828577,0.1184,0.196322310018535,0.41231586246554,0.0417,0.805,0.9225,4.22382732834806,0.992974465817142,0.8816,2.01114563102474,55.2356319910594
"2743",48499,"Texas","Wood County",0.2352,0.1258,0.209746307826892,0.0051731893837157,0.1727,0.141482789055605,0.579925650557621,0.0344,0.7648,0.8742,4.76766437684004,0.994826810616284,0.8273,-0.928088197047587,46.8851363438453
"2744",48501,"Texas","Yoakum County",0.1458,0.0658,0.083203732503888,0.00610252237591538,0.1214,0.224809673085535,0.817489529128062,0.0603,0.8542,0.9342,12.018691588785,0.993897477624085,0.8786,11.2236039445094,81.4086408589343
"2745",48503,"Texas","Young County",0.2936,0.1263,0.146916769628215,0.00780287474332649,0.1803,0.182239126839755,0.834177897574124,0.0363,0.7064,0.8737,6.8065749235474,0.992197125256673,0.8197,-0.0113138436515616,49.4897335604376
"2746",48505,"Texas","Zapata County",0.1571,0.0446,0.145286506469501,0.00279134682484299,0.169,0.17209029610085,0.30632044514196,0.0659,0.8429,0.9554,6.88295165394402,0.997208653175157,0.831,5.93402333610308,66.3807041823025
"2747",48507,"Texas","Zavala County",0.1994,0.0835,0.197452229299363,0.0043859649122807,0.0563,0.192255892255892,0.427935257343496,0.0999,0.8006,0.9165,5.06451612903226,0.995614035087719,0.9437,7.3338016109647,70.3575372874668
"2748",49001,"Utah","Beaver County",0.2247,0.1302,0.116910976045763,0.00478278198485452,0.154,0.121679064824655,0.776286015990345,0.0087,0.7753,0.8698,8.55351681957186,0.995217218015146,0.846,0.824357273101469,51.8639128299805
"2749",49003,"Utah","Box Elder County",0.1541,0.0668,0.118195193722413,0.00666386819183545,0.0953,0.23294756578522,0.902951475737869,0.0393,0.8459,0.9332,8.46058091286307,0.993336131808165,0.9047,9.03568320038428,75.1926595117651
"2750",49005,"Utah","Cache County",0.1642,0.0557,0.103021946974663,0.00900029033194619,0.0918,0.170588701370731,0.877458812668655,0.0275,0.8358,0.9443,9.70666959192628,0.990999709668054,0.9082,7.24068958298011,70.0930018235093
"2751",49007,"Utah","Carbon County",0.279,0.1097,0.202859800046501,0.00617204577600617,0.1026,0.195820694304011,0.79942064196608,0.0275,0.721,0.8903,4.92951289398281,0.993827954223994,0.8974,1.43646627261709,53.6029420583655
"2752",49009,"Utah","Daggett County",0.2627,0.1224,0.174528301886792,0.00227790432801822,0.0875,0.0173611111111111,0.656279508970727,0.0177,0.7373,0.8776,5.72972972972973,0.997722095671982,0.9125,-1.02875801465463,46.5991288592742
"2753",49011,"Utah","Davis County",0.1576,0.0483,0.128670188584597,0.00731276261924943,0.0933,0.139354654210953,0.823710596810874,0.0386,0.8424,0.9517,7.77180799220273,0.992687237380751,0.9067,6.97073106239855,69.3260375114106
"2754",49013,"Utah","Duchesne County",0.1561,0.0501,0.122800306044376,0.00644150417827298,0.1215,0.15578663585596,0.780781426344924,0.0366,0.8439,0.9499,8.14330218068536,0.993558495821727,0.8785,6.82344101605432,68.9075798578792
"2755",49015,"Utah","Emery County",0.1802,0.0729,0.119872560732776,0.00584532374100719,0.0845,0.137332954222349,0.819150874635568,0.0212,0.8198,0.9271,8.3421926910299,0.994154676258993,0.9155,5.6151518452641,65.4747759193518
"2756",49017,"Utah","Garfield County",0.2275,0.0972,0.088468809073724,0.00509495136637332,0.1408,0.236,0.745552977571539,0.0418,0.7725,0.9028,11.3034188034188,0.994905048633627,0.8592,6.87043653809077,69.0410962520006
"2757",49019,"Utah","Grand County",0.3233,0.1042,0.316529583443884,0.00735835172921266,0.1569,0.153943617358251,0.537777777777778,0.0268,0.6767,0.8958,3.15926236378877,0.992641648270787,0.8431,-3.78914348224271,38.756749457005
"2758",49021,"Utah","Iron County",0.16,0.0461,0.138894849785408,0.00990881458966565,0.1326,0.19878902830464,0.774862985507874,0.0437,0.84,0.9539,7.19969100038625,0.990091185410334,0.8674,6.15821479949817,67.0176422242313
"2759",49023,"Utah","Juab County",0.132,0.0727,0.139673788192052,0.00774336283185841,0.0943,0.256171735241503,0.834569588131954,0.0363,0.868,0.9273,7.15953947368421,0.992256637168142,0.9057,8.21433546560815,72.8591736153417
"2760",49025,"Utah","Kane County",0.2564,0.0732,0.141241299303944,0.00760938490805327,0.1668,0.312899786780384,0.666666666666667,0.0544,0.7436,0.9268,7.08008213552361,0.992390615091947,0.8332,5.20091083924062,64.2978985696632
"2761",49027,"Utah","Millard County",0.1952,0.0953,0.102421180978923,0.0071745093901667,0.1112,0.18829841594277,0.830120771014956,0.0313,0.8048,0.9047,9.76360544217687,0.992825490609833,0.8888,5.83014561023881,66.0855828859336
"2762",49029,"Utah","Morgan County",0.1103,0.0466,0.068597199145502,0.00696947849074742,0.1803,0.119128031931225,0.896293167177104,0.0394,0.8897,0.9534,14.5778546712803,0.993030521509253,0.8197,9.976335137077,77.8650940176131
"2763",49031,"Utah","Piute County",0.225,0.1154,0.0828025477707006,0.0025062656641604,0.1988,0.246710526315789,0.665809768637532,0.058,0.775,0.8846,12.0769230769231,0.99749373433584,0.8012,7.12333075600272,69.7595801118792
"2764",49033,"Utah","Rich County",0.1648,0.0766,0.10732538330494,0.00497017892644135,0.182,0.186217008797654,0.879858657243816,0.01,0.8352,0.9234,9.31746031746032,0.995029821073559,0.818,5.34208086262567,64.6989689624081
"2765",49035,"Utah","Salt Lake County",0.2316,0.0647,0.200075128880629,0.00702682344143901,0.0927,0.15600589750309,0.732370551301164,0.0396,0.7684,0.9353,4.99812248326293,0.992973176558561,0.9073,3.43636020677356,59.2847307723367
"2766",49037,"Utah","San Juan County",0.2253,0.0726,0.154540105903118,0.00272904483430799,0.078,0.260984960188735,0.503322935033229,0.1041,0.7747,0.9274,6.47081218274112,0.997270955165692,0.922,9.75232518856874,77.2286716676506
"2767",49039,"Utah","Sanpete County",0.1663,0.0987,0.16026890101325,0.00615665260517615,0.1059,0.197856185797231,0.800517576018978,0.0317,0.8337,0.9013,6.23951367781155,0.993843347394824,0.8941,5.07454855320936,63.9388976254722
"2768",49041,"Utah","Sevier County",0.1921,0.102,0.143714535137494,0.00661920819283127,0.1314,0.143799260093293,0.87731948851072,0.0294,0.8079,0.898,6.958238420653,0.993380791807169,0.8686,3.52082200928821,59.5246905562498
"2769",49043,"Utah","Summit County",0.1754,0.031,0.122235625251307,0.00618716163959783,0.1781,0.151315317898359,0.575569871159564,0.0219,0.8246,0.969,8.18092105263158,0.993812838360402,0.8219,4.05830801260084,61.0517124924543
"2770",49045,"Utah","Tooele County",0.168,0.0504,0.199163684959262,0.00790217454000115,0.06,0.291686432637571,0.878491188292281,0.0434,0.832,0.9496,5.02099567099567,0.992097825459999,0.94,8.90856874259877,74.8315216137531
"2771",49047,"Utah","Uintah County",0.1737,0.0798,0.141759307617698,0.00364496108757758,0.1352,0.162143760334598,0.715846323800172,0.0501,0.8263,0.9202,7.05421052631579,0.996355038912422,0.8648,6.11489017352165,66.8945550111015
"2772",49049,"Utah","Utah County",0.1281,0.0444,0.101659932124025,0.00833550569370355,0.1007,0.178745582815093,0.909496209569385,0.048,0.8719,0.9556,9.83671717171717,0.991664494306296,0.8993,9.92529867975499,77.7200971443986
"2773",49051,"Utah","Wasatch County",0.1378,0.0386,0.109265373503921,0.00351658656663931,0.1659,0.178226978464791,0.666893327666808,0.0332,0.8622,0.9614,9.15203021718602,0.996483413433361,0.8341,7.77365892376637,71.6071917181095
"2774",49053,"Utah","Washington County",0.1809,0.0847,0.125438582564656,0.00833854913283127,0.1488,0.197462189182261,0.756652065307896,0.0324,0.8191,0.9153,7.9720288571067,0.991661450867169,0.8512,4.33682090262282,61.8429801533014
"2775",49055,"Utah","Wayne County",0.2122,0.0725,0.107646622123237,0.0091324200913242,0.1767,0.10969387755102,0.786177105831533,0.0213,0.7878,0.9275,9.28965517241379,0.990867579908676,0.8233,1.98218279125239,55.1533472591881
"2776",49057,"Utah","Weber County",0.2168,0.0769,0.200268931955946,0.00660816960514483,0.078,0.156768697520016,0.752992613606878,0.0388,0.7832,0.9231,4.99328572951082,0.993391830394855,0.922,3.8592418153505,60.4861564629305
"2777",50001,"Vermont","Addison County",0.2546,0.0957,0.203504043126685,0.00322278823162491,0.1755,0.158169835618514,0.29179001113495,0.0162,0.7454,0.9043,4.91390728476821,0.996777211768375,0.8245,-2.03684428548948,43.7351103738365
"2778",50003,"Vermont","Bennington County",0.2871,0.1144,0.214480460466525,0.00423440848972764,0.1829,0.141890887468411,0.348282828282828,0.0177,0.7129,0.8856,4.66242937853107,0.995765591510272,0.8171,-3.80222727802952,38.7195778040649
"2779",50005,"Vermont","Caledonia County",0.2839,0.1013,0.271568549350753,0.00271591526344378,0.1586,0.136455496002109,0.334101898997662,0.0194,0.7161,0.8987,3.68231152830742,0.997284084736556,0.8414,-2.93398937437824,41.1862807815348
"2780",50007,"Vermont","Chittenden County",0.2758,0.0801,0.207606408254701,0.00357142857142857,0.1149,0.134896579289212,0.39093551375004,0.0156,0.7242,0.9199,4.81680699746587,0.996428571428571,0.8851,-0.926121740855767,46.8907231344278
"2781",50009,"Vermont","Essex County",0.2718,0.1233,0.187802516940949,0.00257981296356014,0.1197,0.141047297297297,0.155724706628608,0.0293,0.7282,0.8767,5.32474226804124,0.99742018703644,0.8803,-2.1622912604762,43.3787098695358
"2782",50011,"Vermont","Franklin County",0.23,0.085,0.23265407554672,0.00312208760484623,0.1276,0.200800721777377,0.433565115402337,0.0154,0.77,0.915,4.29822687459944,0.996877912395154,0.8724,0.909350055595446,52.1053811519228
"2783",50013,"Vermont","Grand Isle County",0.2327,0.0758,0.236122393717845,0.00304520965097212,0.1755,0.137804471137805,0.46987087517934,0.0125,0.7673,0.9242,4.23509174311927,0.996954790349028,0.8245,-0.778745581227238,47.3094254396772
"2784",50015,"Vermont","Lamoille County",0.2872,0.1125,0.245956232159848,0.00315756236185665,0.1622,0.140491617813432,0.189090909090909,0.0349,0.7128,0.8875,4.06576402321083,0.996842437638143,0.8378,-3.26404814712219,40.2485689469746
"2785",50017,"Vermont","Orange County",0.2689,0.0972,0.230643018985858,0.0037551880888069,0.1595,0.181520850367948,0.143247166159801,0.0134,0.7311,0.9028,4.33570460704607,0.996244811911193,0.8405,-3.12527641346603,40.6428256906145
"2786",50019,"Vermont","Orleans County",0.2617,0.1144,0.221364437358396,0.00313209615535197,0.1475,0.125102207686018,0.29165289559693,0.0155,0.7383,0.8856,4.51743745261562,0.996867903844648,0.8525,-3.02770815023376,40.9200215195566
"2787",50021,"Vermont","Rutland County",0.2886,0.1055,0.268964225510395,0.00306796976310213,0.1419,0.121929396453555,0.383439862431459,0.0209,0.7114,0.8945,3.71796657381616,0.996932030236898,0.8581,-2.85002426634157,41.4248294340719
"2788",50023,"Vermont","Washington County",0.2912,0.1058,0.289359391965255,0.00338509316770186,0.1569,0.130017924882238,0.352470856989283,0.0137,0.7088,0.8942,3.45590994371482,0.996614906832298,0.8431,-3.84962307381274,38.5849242142062
"2789",50025,"Vermont","Windham County",0.3091,0.1219,0.291321629678702,0.00265769693949587,0.1773,0.158441398807695,0.31087547458046,0.0208,0.6909,0.8781,3.43263217737351,0.997342303060504,0.8227,-4.25594688039292,37.4305399846151
"2790",50027,"Vermont","Windsor County",0.2755,0.1114,0.253849144634526,0.00291994224290069,0.1679,0.138350177547118,0.263878595376743,0.0111,0.7245,0.8886,3.93934752642059,0.997080057757099,0.8321,-3.98999623048469,38.1861177556729
"2791",51001,"Virginia","Accomack County",0.3014,0.1412,0.185872189048406,0.00345644242463035,0.1198,0.23719298245614,0.421360511397901,0.0439,0.6986,0.8588,5.38004101161996,0.99654355757537,0.8802,0.261618012686749,50.2651452532983
"2792",51003,"Virginia","Albemarle County",0.3025,0.0871,0.163901558819107,0.0043935352267378,0.1352,0.137133392352286,0.250671920784076,0.0162,0.6975,0.9129,6.10122324159021,0.995606464773262,0.8648,-2.43847842920087,42.594049687612
"2793",51005,"Virginia","Alleghany County",0.2709,0.117,0.134634146341463,0.00189985072601438,0.0702,0.103931243036766,0.345476923076923,0.0268,0.7291,0.883,7.42753623188406,0.998100149273986,0.9298,0.49601511286569,50.9310779688481
"2794",51007,"Virginia","Amelia County",0.2586,0.0964,0.237268955111279,0.00183795374483076,0.1159,0.241310327581895,0.361150512214342,0.0357,0.7414,0.9036,4.21462639109698,0.998162046255169,0.8841,1.92068634708462,54.9786330923745
"2795",51009,"Virginia","Amherst County",0.25,0.1094,0.185758513931889,0.0027891156462585,0.0874,0.125144460954268,0.412295614007974,0.0269,0.75,0.8906,5.38333333333333,0.997210884353742,0.9126,0.314376097227825,50.41503334696
"2796",51011,"Virginia","Appomattox County",0.2503,0.1164,0.287578288100209,0.00393184796854522,0.0646,0.114831630722664,0.37487477459427,0.0519,0.7497,0.8836,3.47731397459165,0.996068152031455,0.9354,0.188515652859183,50.0574581575284
"2797",51013,"Virginia","Arlington County",0.432,0.0689,0.199680287180638,0.00442112334661789,0.0703,0.149395914079248,0.312261892721082,0.0196,0.568,0.9311,5.00800561797753,0.995578876653382,0.9297,-3.27532397998065,40.2165337981191
"2798",51015,"Virginia","Augusta County",0.2383,0.0972,0.150917152047292,0.00332953386525886,0.101,0.117313389695787,0.380840677966102,0.0258,0.7617,0.9028,6.62615207373272,0.996670466134741,0.899,0.767397578315862,51.7020877724329
"2799",51017,"Virginia","Bath County",0.2519,0.0774,0.191152597402597,0.00205592105263158,0.0615,0.0466264399341744,0.521031494398647,0.0393,0.7481,0.9226,5.23142250530786,0.997944078947368,0.9385,1.86636147565869,54.8242936866269
"2800",51019,"Virginia","Bedford County",0.2299,0.0697,0.126695652173913,0.00357242534189227,0.1147,0.108620316222655,0.40779893994991,0.0219,0.7701,0.9303,7.89293067947838,0.996427574658108,0.8853,1.89200238791584,54.8971406728548
