"","county.fips","state","county","people.living.alone","elder.living.alone","family.with.grandchild","marry.divorce.ratio","non.religious.ratio","self.employed.rate","voting.for.libertarian","people.living.alone_zscore","elder.living.alone_zscore","family.with.grandchild_zscore","marry.divorce.ratio_zscore","non.religious.ratio_zscore","self.employed.rate_zscore","voting.for.libertarian_zscore","score"
"115",5009,"Arkansas","Boone",0.291770902,0.240746359,0.081040158,4.3828125,0.342734059,0.15389113,0.014335426,0.0372088268465558,-0.787426929747516,0.793660446577182,-0.0562535138910226,-0.839628353228902,1.54406721134279,-1.177065577755,2.07275878301028
"116",5011,"Arkansas","Bradley",0.36130599,0.241779497,0.096869941,2.617647059,0.226837364,NA,0.01080841,1.37446483750124,-0.76593558460078,1.28131348473209,-0.971719392159914,-1.44506482602894,NA,-1.43837528117689,NA
"117",5013,"Arkansas","Calhoun",0.254557731,0.341758242,0.135043889,2.685714286,0.088204263,NA,0.019391803,-0.678451971558855,1.31382308861857,2.45730191872184,-0.936417758500249,-2.16927474144345,NA,-0.80244851498601,NA
"118",5015,"Arkansas","Carroll",0.264953438,0.239099859,0.055515759,4.616666667,0.561748054,0.160706843,0.013035382,-0.478528133528264,-0.821677436247229,0.00735461285677327,0.0650300244147188,0.304485899784482,1.74190069976392,-1.27338328997275,0.4695268486419
"119",5017,"Arkansas","Chicot",0.391380169,0.353687177,0.085949178,3.1875,0.443279781,NA,0.008381226,1.95283293611147,1.56196889229434,0.944887947128719,-0.676177166485513,-0.314384322043948,NA,-1.61820058709848,NA
"120",5019,"Arkansas","Clark",0.296300894,0.295494961,0.031405164,4.298969072,0.21239392,0.063697155,0.012767898,0.124326844590599,0.351453937942253,-0.735397508475059,-0.0997371419228578,-1.52051639771047,-1.07391108510516,-1.29320065533489,2.77618698906547
"121",5021,"Arkansas","Clay",0.326235371,0.338509317,0.074284785,3.452054795,0.480552501,NA,0.019230769,0.700008280329263,1.24623892413051,0.58555410883903,-0.538971394080567,-0.119674161167804,NA,-0.814379208461979,NA
"122",5023,"Arkansas","Cleburne",0.308139535,0.260818908,0.058514629,3.478527607,0.36607179,0.162682285,0.011506381,0.352000301122832,-0.36987760087396,0.0997379428450375,-0.525241827704003,-0.717713629605453,1.79924005399342,-1.38666397762537,0.947994623537568
"123",5025,"Arkansas","Cleveland",0.30564663,0.182811362,0.084881603,4.740740741,0.355496689,NA,0.017590936,0.304058286650352,-1.99259121235265,0.912000181566283,0.129378429661346,-0.772957239864954,NA,-0.935871221793198,NA
"124",5027,"Arkansas","Columbia",0.318357364,0.366421879,0.063594233,4.37,0.172667865,0.222299329,0.004650423,0.548503298948788,1.82687626771062,0.256220462107862,-0.0628984471606629,-1.72804261420405,3.52968964655636,-1.89460846998177,-1.96329921976144
"125",5029,"Arkansas","Conway",0.293735225,0.308981049,0.050945626,3.150943396,0.487472846,0.131063384,0.012652608,0.074985477659412,0.631991651091176,-0.133433118865261,-0.695136479199243,-0.0835227483310584,0.881467036721074,-1.30174226549699,0.358524208690373
"126",5031,"Arkansas","Craighead",0.266021737,0.294592915,0.060384569,3.65625,0.395788944,0.114352857,0.028982655,-0.457983264743077,0.332689569654345,0.157343402260836,-0.433069851742575,-0.562473232979687,0.396425801891281,-0.0918810858381997,0.973635466018749
"127",5033,"Arkansas","Crawford",0.24028486,0.22831455,0.055301565,4.463414634,0.47240284,0.096655808,0.025879733,-0.952939041080489,-1.04603352249437,0.000756142438413577,-0.0144509147245363,-0.162247437397605,-0.117250307773206,-0.32177049591211,2.61544786182073
"128",5035,"Arkansas","Crittenden",0.300899736,0.287864709,0.07138624,2.784172662,0.341257812,0.128762296,0.008662968,0.212768943154581,0.192729373277541,0.496261395510065,-0.88535439550652,-0.847340167415334,0.814675452890593,-1.59732687445825,2.60610906356745
"129",5037,"Arkansas","Cross",0.272143975,0.314821626,0.147261346,2.974683544,0.419651874,NA,0.015274949,-0.340244152021188,0.753487381732279,2.83367347255659,-0.786549939074885,-0.437814905407238,NA,-1.10745815990149,NA
"130",5039,"Arkansas","Dallas",0.395528805,0.287868403,0.106620808,2.513513514,0.329065103,NA,0.009382894,2.03261695000411,0.192806215895828,1.58169915124404,-1.02572606202575,-0.91103405213601,NA,-1.54398896798272,NA
"131",5041,"Arkansas","Desha",0.300995552,0.329697571,0.084092353,3.935185185,0.333216323,NA,0.005860416,0.214611617487818,1.06293691159069,0.887686509018545,-0.288405992942203,-0.889348360455009,NA,-1.80496245987788,NA
"132",5043,"Arkansas","Drew",0.301147776,0.294294294,0.043902439,3.013245033,0.196311239,NA,0.016830933,0.217539095755565,0.326477653163941,-0.350405868197527,-0.766550834982556,-1.60453123228196,NA,-0.992178354658414,NA
"133",5045,"Arkansas","Faulkner",0.254236193,0.236892322,0.050748197,4.075,0.448557871,0.08693068,0.022558619,-0.684635592454739,-0.867598639020905,-0.139515125906664,-0.215893983905551,-0.286811937924443,-0.399532733336313,-0.567825323667434,2.88278308440272
"134",5047,"Arkansas","Franklin",0.29145579,0.288341544,0.060136946,4.322580645,0.525998713,NA,0.026144756,0.0311487868272,0.202648498857128,0.149715116499304,-0.0874914968905658,0.11773376746556,NA,-0.302135461217065,NA
"135",5049,"Arkansas","Fulton",0.327221743,0.233821952,0.076790336,2.484693878,0.575238095,NA,0.013894299,0.718977579479953,-0.93146850093498,0.662740230556686,-1.04067275924139,0.374956958868331,NA,-1.2097478126928,NA
"136",5051,"Arkansas","Garland",0.299482335,0.294963668,0.068346096,3.189542484,0.489269315,0.114188544,0.014436692,0.185510359592309,0.340401976600163,0.402606576740381,-0.675117875177469,-0.0741381161389619,0.391656438218993,-1.16956297826957,1.40385677191492
"137",5053,"Arkansas","Grant",0.275036496,0.228404669,0.075912409,4.186046512,0.498719234,NA,0.013994307,-0.284616968617107,-1.04415886631748,0.63569477018441,-0.158302049305254,-0.0247723803204722,NA,-1.20233841596202,NA
"138",5055,"Arkansas","Greene",0.257293977,0.292749193,0.039014958,3.180124224,0.532622005,0.117815418,0.017057929,-0.625830172760962,0.294336449493602,-0.500969837304014,-0.680002457360191,0.152333395580966,0.496930403757726,-0.975360665870511,0.836623209855355
"139",5057,"Arkansas","Hempstead",0.29236056,0.271856287,0.102167592,3.641221374,0.368203339,0.078452381,0.015037594,0.0485487665433404,-0.140277952420091,1.44451317011214,-0.440864132086332,-0.706578562223589,-0.645624590057301,-1.12504332669849,4.4543529670546
"140",5059,"Arkansas","Hot",0.282932891,0.273067086,0.068599834,3.44137931,0.493976998,0.049351447,0.020010047,-0.132758360539217,-0.115090901694706,0.410423241478954,-0.544508009530015,-0.0495454994937615,-1.49031087446116,-0.756644028620663,3.49928091581847
"141",5061,"Arkansas","Howard",0.303064915,0.266884024,0.055968018,3.610294118,0.391083301,NA,0.01283697,0.254408332924151,-0.243711008113855,0.0212869248400079,-0.456903902024524,-0.587055192803271,NA,-1.28808324621773,NA
"142",5063,"Arkansas","Independence",0.271099031,0.306018854,0.082026622,3.695035461,0.268938795,0.124850443,0.025855737,-0.360339871822356,0.570372046414032,0.824049502866231,-0.412954589289718,-1.22512980644556,0.701129661690074,-0.323548312526299,1.87452037484606
"143",5065,"Arkansas","Izard",0.322734155,0.238247522,0.124378109,3.402777778,0.505045297,NA,0.013653741,0.63267504936247,-0.839407757509571,2.12873139938548,-0.564527881080913,0.00827454366153447,NA,-1.22757028348278,NA
"144",5067,"Arkansas","Jackson",0.337236534,0.337818697,0.084978254,2.176470588,0.470188004,NA,0.01354154,0.911575875468309,1.2318726412281,0.914977616809124,-1.20052627683741,-0.173817590417677,NA,-1.2358830356885,NA
"145",5069,"Arkansas","Jefferson",0.339490498,0.293014996,0.072370577,3.046875,0.304772525,0.090322327,0.01143122,0.954922723706989,0.299865685678931,0.526584927337273,-0.749109360908394,-1.03793683171518,-0.301086487506558,-1.39223250881969,2.75216170690118
"146",5071,"Arkansas","Johnson",0.298507463,0.272455902,0.069854808,3.544827586,0.50790322,0.163577204,0.018312052,0.166762221362888,-0.127804756273825,0.44908402943198,-0.490856739997969,0.0232041395456457,1.82521605204738,-0.882445150549751,-0.0649917367023868
"147",5073,"Arkansas","Lafayette",0.3224,0.26510989,0.0544,3.515625,0.45022194,NA,0.009090909,0.626248786088879,-0.280616558128043,-0.0270175112714403,-0.506002046165457,-0.27811895435096,NA,-1.56562156441938,NA
"148",5075,"Arkansas","Lawrence",0.270447284,0.292416452,0.067571885,3.759124088,0.438764184,NA,0.015633883,-0.372873868948758,0.287414768483446,0.37875619633258,-0.37971637272325,-0.337973494455348,NA,-1.08086544325715,NA
"149",5077,"Arkansas","Lee",0.382002168,0.345812183,0.026743766,1.813253012,0.241860465,NA,0.004246285,1.77248099343217,1.39815320253898,-0.878996754071112,-1.38890142258418,-1.36658516550058,NA,-1.92455026239822,NA
"150",5079,"Arkansas","Lincoln",0.238867591,0.27972028,0.066352109,2.698630137,0.598794529,NA,0.01254574,-0.980195086100013,0.0233088944430723,0.341179719619763,-0.929719224411225,0.498014172128009,NA,-1.30965990618399,NA
"151",5081,"Arkansas","Little",0.294340417,0.298866213,0.049442457,3.621428571,0.329868618,NA,0.010321797,0.0866241576823692,0.42158274968727,-0.179739813638668,-0.451129252488606,-0.906836544282641,NA,-1.47442748471417,NA
"152",5083,"Arkansas","Logan",0.287147866,0.224198397,0.109781163,3.882352941,0.295206095,0.120204036,0.013616368,-0.0516985558330061,-1.13165777094886,1.67905719572248,-0.315806323546328,-1.08791121309412,0.566262641110663,-1.23033917581158,4.93020759384571
"153",5085,"Arkansas","Lonoke",0.237672765,0.235025517,0.071342156,4.161538462,0.581057894,0.072473652,0.028302583,-1.00317324426653,-0.906431931936907,0.494903341736743,-0.171012633252103,0.405359194056877,-0.819163706859105,-0.142266287557026,3.13159195155153
"154",5087,"Arkansas","Madison",0.247027741,0.286021505,0.09015852,5.401869159,0.677259246,NA,0.021049554,-0.823264104214381,0.154387028557045,1.07456113436907,0.472258759048496,0.907908531063207,NA,-0.679628992149331,NA
"155",5089,"Arkansas","Marion",0.309064748,0.232610887,0.082877698,2.972067039,0.664626174,NA,0.022090896,0.369793428031449,-0.956661084994545,0.85026779007211,-0.787906934284616,0.841914219902661,NA,-0.602478004124113,NA
"156",5091,"Arkansas","Miller",0.292302956,0.298443646,0.102832512,2.826923077,0.373262911,0.033066502,0.008993625,0.0474409618730172,0.412792507488628,1.46499672684377,-0.863182793170955,-0.680147701312863,-1.96299912851414,-1.57282914532848,6.08392202580857
"157",5093,"Arkansas","Mississippi",0.280436878,0.325163111,0.080822358,3.303030303,0.266117734,0.125622293,0.013707967,-0.180760146154592,0.968611037492488,0.786950889553555,-0.616259808120141,-1.23986683774221,0.723533448063979,-1.22355278541139,2.35524598142542
"158",5095,"Arkansas","Monroe",0.448508523,0.321682848,0.041193182,3.301724138,0.300338285,NA,0.007252058,3.05149027534297,0.896214578031686,-0.43386736651323,-0.616937223087098,-1.06110100067746,NA,-1.70185843134798,NA
"159",5097,"Arkansas","Montgomery",0.259471246,0.243984601,0.058053966,3.696202532,0.556341348,NA,0.014610846,-0.583958275553294,-0.720064993113053,0.0855467368433156,-0.412349312496279,0.276241634405674,NA,-1.15666024970533,NA
"160",5099,"Arkansas","Nevada",0.315635179,0.342928661,0.095439739,2.62745098,0.368832732,NA,0.006601283,0.49615191264776,1.33817015425288,1.23725461478579,-0.966634795022288,-0.703290655886613,NA,-1.75007307575117,NA
"161",5101,"Arkansas","Newton",0.309498014,0.230490018,0.023113037,3.428571429,0.742283737,NA,0.013056222,0.378125733050065,-1.00077941932163,-0.990845162073113,-0.55115054725259,1.24759206109534,NA,-1.27183929521364,NA
"162",5103,"Arkansas","Ouachita",0.341238775,0.309410968,0.083697905,2.75974026,-0.081103753,0.053100301,0.009763463,0.988544510833214,0.640934829654098,0.875535125414984,-0.898025746211458,-3.05372833197778,-1.3814963066527,-1.51579335658726,6.09509952635687
"163",5105,"Arkansas","Perry",0.235798499,0.26982316,0.051446945,3.632653061,0.524703064,NA,0.016522883,-1.03921797428924,-0.182571076943772,-0.117989462219128,-0.445307907158987,0.110965384980219,NA,-1.01500117546192,NA
"164",5107,"Arkansas","Phillips",0.365320665,0.323180018,0.115122724,3.14159292,0.44604056,NA,0.005132875,1.4516725959005,0.927358720647037,1.84360957462368,-0.699985906638023,-0.29996219982605,NA,-1.85886454678003,NA
"165",5109,"Arkansas","Pike",0.285502227,0.254850551,0.060118753,5.732673267,0.43004621,NA,0.018337101,-0.0833464721212221,-0.494031412122736,0.149154662087317,0.643823342305696,-0.383515599245501,NA,-0.880589319229163,NA
"166",5111,"Arkansas","Poinsett",0.291258897,0.330208333,0.068838968,2.775147929,0.255911169,0.107551487,0.01994302,0.027362261847095,1.07356178690245,0.417790014708008,-0.890034883199111,-1.29318524093744,0.19900863465686,-0.761609927695479,2.06268738313364
"167",5113,"Arkansas","Polk",0.288391934,0.296369474,0.03179938,4.058823529,0.461058218,0.163056896,0.012511443,-0.027773405833006,0.369645564538417,-0.723253271874388,-0.224283569882783,-0.221510973160464,1.81011354601559,-1.31220090370095,-1.1172435298512
"168",5115,"Arkansas","Pope",0.281239272,0.24489278,0.069473052,3.7421875,0.495369275,0.086789885,0.015634091,-0.165328998653733,-0.70117304610886,0.437323636176187,-0.388500177373037,-0.0422723388912041,-0.403619461460319,-1.08085003294478,3.21906769160812
"169",5117,"Arkansas","Prairie",0.318463811,0.283243888,0.054062038,2.819767442,0.515213716,NA,0.010379981,0.550550422130198,0.096607016949262,-0.0374287845075237,-0.866893912552567,0.0613936747404049,NA,-1.47011674617941,NA
"170",5119,"Arkansas","Pulaski",0.348670589,0.288494321,0.048531546,2.993150685,0.37753586,0.083327903,0.016800068,1.13146858308818,0.205826567263752,-0.207801380663227,-0.776972345347975,-0.657826105593378,-0.504107257221549,-0.994465082021181,1.38827425916892
"171",5121,"Arkansas","Randolph",0.328172519,0.264055024,0.086259331,3.52739726,0.428194497,NA,0.03182317,0.737262318269471,-0.302559889308928,0.954442535005436,-0.499896611462405,-0.393188822346108,NA,0.118567103853998,NA
"172",5123,"Arkansas","St.",0.355389148,0.301018923,0.052295605,2.439189189,0.420225206,0.065760682,0.004801561,1.2606757742215,0.466363440757417,-0.0918456024226582,-1.06427280777686,-0.434819857931351,-1.01401496787411,-1.88341095175225,2.577633767933
"173",5125,"Arkansas","Saline",0.240077526,0.206092276,0.057217494,4.507936508,0.633037856,0.107056154,0.017024934,-0.956926360945721,-1.5083014484436,0.0597783411469556,0.00863941751111892,0.67689898947175,0.184631055184235,-0.977805200759042,2.63264188912821
"174",5127,"Arkansas","Scott",0.311579482,0.270228216,0.084560691,4.975609756,0.444692965,NA,0.013526728,0.418155244395264,-0.174145098710703,0.902114151430534,0.251188297507679,-0.307001944691622,NA,-1.2369804277409,NA
"175",5129,"Arkansas","Searcy",0.264844804,0.25175644,0.044197031,4.007142857,0.611267246,NA,0.018240343,-0.480617315747483,-0.558395134513463,-0.34133065321725,-0.251086661923381,0.563170799646275,NA,-0.887757929829085,NA
"176",5131,"Arkansas","Sebastian",0.287281679,0.308345734,0.069552407,3.528985507,0.373117161,0.100194974,0.036516791,-0.0491251465845158,0.618775823252205,0.439768250031145,-0.499072900607325,-0.680909089425877,-0.0145221624006734,0.466308285488766,0.598313440308565
"177",5133,"Arkansas","Sevier",0.268643143,0.291425819,0.0522008,4.336134454,0.292379569,NA,0.010984648,-0.40756999813635,0.26680761269521,-0.0947661697028463,-0.0804620993214384,-1.10267679318006,NA,-1.42531815313674,NA
"178",5135,"Arkansas","Sharp",0.317497442,0.255819593,0.054378015,3.410596026,0.344566036,NA,0.012096145,0.531965808362825,-0.473873392493525,-0.0276947822134256,-0.560473111422728,-0.830058229653499,NA,-1.34296951864675,NA
"179",5137,"Arkansas","Stone",0.327704147,0.267921796,0.122915776,2.053398058,0.485799822,NA,0.021359915,0.72825487626807,-0.222123266461125,2.08368270034493,-1.26435525238284,-0.0922625122170762,NA,-0.65663495388477,NA
"180",5139,"Arkansas","Union",0.337908187,0.293014033,0.054492597,3.111888112,0.177497824,0.08557824,0.010186317,0.924492692533735,0.299845653345035,-0.0241649637428968,-0.71539167966807,-1.70281123602947,-0.438788776406242,-1.48446493240921,3.09295331489133
"181",5141,"Arkansas","Van",0.303553446,0.286954302,0.051647245,3.284810127,0.470182325,NA,0.024799019,0.263803460404843,0.173791079399081,-0.111819011016959,-0.625709318651349,-0.17384725712844,NA,-0.401838478258626,NA
"182",5143,"Arkansas","Washington",0.26717691,0.285825424,0.037162347,4.485714286,0.40738436,0.111676971,0.041045186,-0.435767688664479,0.150308149987369,-0.558041458732381,-0.00288566988736941,-0.501899566373498,0.318755298160084,0.801808196582775,-0.888360178537262
"183",5145,"Arkansas","White",0.269764677,0.283917003,0.07493269,3.78030303,0.334110021,0.144655028,0.014516365,-0.386001346599537,0.110609160698156,0.605513500681973,-0.368732360523322,-0.884679742727226,1.27597929771242,-1.16366016183757,2.02199865395905
"184",5147,"Arkansas","Woodruff",0.313591496,0.363636364,0.041002278,3.78125,0.569468815,NA,0.017502917,0.456849059164311,1.76893196184208,-0.439748364098347,-0.368241234477792,0.344818631508817,NA,-0.942392377009248,NA
"185",5149,"Arkansas","Yell",0.255934226,0.266158537,0.075056359,4.181102362,0.565069338,0.187893516,0.024382668,-0.651980067009226,-0.25880259463615,0.60932325370105,-0.160866228569652,0.321836062100389,2.53102347505603,-0.432685107910832,-0.739202285329512
"186",6001,"California","Alameda",0.246954097,0.263399833,0.077645384,6.012345679,0.589506483,0.099240829,0.0256329,-0.824680380291412,-0.316189177862862,0.689080879381011,0.78886954836223,0.449494049880826,-0.0422172595694625,-0.340057869154742,0.973861968016434
"187",6003,"California","Alpine",0.297235023,0.330827068,0.16359447,4.396039604,1,NA,0.041528239,0.142291438523044,1.08643271744548,3.33683245718455,-0.0493935549891226,2.59388433676314,NA,0.83759664669671,NA
"188",6005,"California","Amador",0.302325581,0.216936749,0.073535144,3.209150327,0.726293423,0.113904627,0.044758671,0.240189916527218,-1.28271463218337,0.562460633004555,-0.664948680383589,1.16405974546611,0.383415438263146,1.07693302278476,-0.354474177469718
"189",6007,"California","Butte",0.273050227,0.289122765,0.051599212,3.646551724,0.710497467,0.100725845,0.047679429,-0.322815671393281,0.218899464504387,-0.113298717869649,-0.438099658326033,1.08154274284455,0.000886946203461117,1.29332625909191,-1.94703880079465
"190",6009,"California","Calaveras",0.221666964,0.235554152,0.066393004,4.051470588,0.827099709,0.16170677,0.046916833,-1.31098695685711,-0.895435262332609,0.342439532909392,-0.228097017865659,1.69066494531164,1.77092466931435,1.23682701593829,-1.92145786059951
"191",6011,"California","Colusa",0.28399288,0.300197239,0.090373819,5.29787234,0.521406658,0.068221638,0.038823354,-0.112373304558877,0.4492707634524,1.08119364546929,0.418322999242848,0.0937451836487064,-0.942583041334527,0.6371970179056,0.537614027113144
