county_fips,county_state_name,county_name,self_employed,divorce_marriage,living_alone,living_alone_65over,living_grandchildren,carpool_drive_alone
51051,"Dickenson County, Virginia",Dickenson County,0.047182469,0.265508685,0.294786217,0.148114739,0.032747687,0.110905241
51053,"Dinwiddie County, Virginia",Dinwiddie County,0.058449245,0.20664429,0.238496933,0.11541411,0.060290266,0.07761194
51057,"Essex County, Virginia",Essex County,0.113584734,0.202218627,0.339596054,0.165805543,0.047237569,0.242509693
51059,"Fairfax County, Virginia",Fairfax County,0.095265172,0.132738429,0.236702982,0.086531628,0.027131581,0.137986507
51061,"Fauquier County, Virginia",Fauquier County,0.106360981,0.188953669,0.214370843,0.107723655,0.031689388,0.091051097
51063,"Floyd County, Virginia",Floyd County,0.112780972,0.231910175,0.305033809,0.172351615,0.016251951,0.110742155
51065,"Fluvanna County, Virginia",Fluvanna County,0.10105389,0.229762943,0.229328102,0.121824424,0.046713831,0.121650105
51067,"Franklin County, Virginia",Franklin County,0.092795533,0.209574811,0.257742258,0.151121606,0.042226693,0.09223871
51069,"Frederick County, Virginia",Frederick County,0.082917484,0.200497707,0.223623785,0.115614004,0.041384833,0.106629461
51071,"Giles County, Virginia",Giles County,0.060069724,0.212630687,0.309836544,0.161704612,0.027116225,0.114710065
51073,"Gloucester County, Virginia",Gloucester County,0.097160883,0.214000911,0.240829239,0.10540486,0.040456708,0.069789024
51075,"Goochland County, Virginia",Goochland County,0.154880137,0.132549439,0.236105435,0.109624029,0.034287334,0.062957038
51077,"Grayson County, Virginia",Grayson County,0.098608083,0.207120208,0.28919974,0.152407287,0.026974416,0.113588557
51079,"Greene County, Virginia",Greene County,0.07826167,0.216106014,0.194466197,0.101670582,0.046264434,0.184838497
51081,"Greensville County, Virginia",Greensville County,0.077393075,0.400828893,0.274674115,0.144630664,0.033298782,0.114230397
51083,"Halifax County, Virginia",Halifax County,0.084842363,0.292718924,0.353650418,0.207041941,0.035943234,0.109452281
51085,"Hanover County, Virginia",Hanover County,0.092515448,0.174868275,0.225213252,0.110794288,0.02916748,0.072459506
51087,"Henrico County, Virginia",Henrico County,0.085093996,0.231927687,0.311415872,0.128805167,0.027947428,0.103710873
51089,"Henry County, Virginia",Henry County,0.073509015,0.319664999,0.374993876,0.184361374,0.037111219,0.099822075
51091,"Highland County, Virginia",Highland County,0.176761434,0.169983416,0.281065089,0.168639053,0.023184869,0.040257649
51093,"Isle of Wight County, Virginia",Isle of Wight County,0.106552095,0.189383467,0.236180574,0.121150303,0.026963522,0.086159487
51095,"James City County, Virginia",James City County,0.103222094,0.144883592,0.245812968,0.132746823,0.028899387,0.083072735
51097,"King and Queen County, Virginia",King and Queen County,0.081441114,0.160315375,0.271762208,0.155697098,0.049648413,0.115858353
51099,"King George County, Virginia",King George County,0.06779661,0.163210099,0.220088323,0.079079799,0.04845067,0.106113779
51101,"King William County, Virginia",King William County,0.100918422,0.164991936,0.240098651,0.118671116,0.023784168,0.091630786
51103,"Lancaster County, Virginia",Lancaster County,0.158053186,0.22002447,0.449026346,0.303360061,0.045118167,0.101904444
51105,"Lee County, Virginia",Lee County,0.106864925,0.347571679,0.309226333,0.133829889,0.036135934,0.084102386
51107,"Loudoun County, Virginia",Loudoun County,0.087456027,0.118610744,0.165782503,0.056911273,0.032997792,0.123816566
51109,"Louisa County, Virginia",Louisa County,0.121918572,0.192472341,0.226198607,0.120270455,0.040577236,0.134089247
51111,"Lunenburg County, Virginia",Lunenburg County,0.090206186,0.253708041,0.308804205,0.17542707,0.057832202,0.11242286
51113,"Madison County, Virginia",Madison County,0.158727766,0.222641509,0.247746056,0.092975207,0.050570101,0.097684211
51115,"Mathews County, Virginia",Mathews County,0.173873325,0.160318226,0.334580438,0.231961518,0.007780248,0.108096651
51117,"Mecklenburg County, Virginia",Mecklenburg County,0.088687206,0.256894302,0.34509473,0.189997699,0.027453047,0.064975917
51119,"Middlesex County, Virginia",Middlesex County,0.135063207,0.227246488,0.305260925,0.220407297,0.029184114,0.105919003
51121,"Montgomery County, Virginia",Montgomery County,0.064046203,0.190551747,0.293439077,0.098053353,0.025551731,0.08468849
51125,"Nelson County, Virginia",Nelson County,0.206926786,0.173538548,0.305446836,0.138454012,0.031418567,0.265284423
51127,"New Kent County, Virginia",New Kent County,0.096076335,0.112737921,0.173256484,0.086801153,0.035389974,0.086912864
51131,"Northampton County, Virginia",Northampton County,0.166700344,0.232478287,0.336077844,0.169161677,0.021746797,0.221533923
51133,"Northumberland County, Virginia",Northumberland County,0.141346817,0.200585116,0.342868187,0.203517588,0.04006753,0.179528061
51135,"Nottoway County, Virginia",Nottoway County,0.098236361,0.277029627,0.311357341,0.139242844,0.041662533,0.074178201
51137,"Orange County, Virginia",Orange County,0.109150922,0.172405342,0.24299392,0.104409812,0.053976802,0.141143206
51139,"Page County, Virginia",Page County,0.085539529,0.247815168,0.311303604,0.151855417,0.039663237,0.194069431
51141,"Patrick County, Virginia",Patrick County,0.117711172,0.201934704,0.307623088,0.164802674,0.023203125,0.120319432
51143,"Pittsylvania County, Virginia",Pittsylvania County,0.096502138,0.23659987,0.290358149,0.151468126,0.037169748,0.077554408
51145,"Powhatan County, Virginia",Powhatan County,0.130536738,0.167047159,0.15717252,0.073756432,0.020059713,0.070313825
51147,"Prince Edward County, Virginia",Prince Edward County,0.049371216,0.228843106,0.304746494,0.134708738,0.052714536,0.192976589
51149,"Prince George County, Virginia",Prince George County,0.0642079,0.210289678,0.197142411,0.098219863,0.043164868,0.094124781
51153,"Prince William County, Virginia",Prince William County,0.081147637,0.15847616,0.190104576,0.062116685,0.048227923,0.153914096
51155,"Pulaski County, Virginia",Pulaski County,0.070870831,0.238851515,0.320719474,0.163196126,0.046114322,0.096380771
51157,"Rappahannock County, Virginia",Rappahannock County,0.174083403,0.180543121,0.236627701,0.121856181,0.019500189,0.100565428
51159,"Richmond County, Virginia",Richmond County,0.097591106,0.283431455,0.247353564,0.165490473,0.026732981,0.109305161
51161,"Roanoke County, Virginia",Roanoke County,0.08078468,0.236925322,0.307513536,0.162554909,0.030454411,0.07358735
51163,"Rockbridge County, Virginia",Rockbridge County,0.127001277,0.203399709,0.284479078,0.183603757,0.025948731,0.108829054
51165,"Rockingham County, Virginia",Rockingham County,0.106970522,0.184714584,0.250601038,0.138270277,0.026271395,0.117571885
51167,"Russell County, Virginia",Russell County,0.065026762,0.315845003,0.326116114,0.179632113,0.017458613,0.180667262
51169,"Scott County, Virginia",Scott County,0.058077606,0.268802698,0.347929396,0.184430867,0.025135009,0.088678109
51171,"Shenandoah County, Virginia",Shenandoah County,0.096371553,0.275524714,0.28896363,0.150267928,0.033230769,0.149689598
51173,"Smyth County, Virginia",Smyth County,0.057461622,0.294592148,0.311279741,0.165441467,0.04323168,0.124289025
51175,"Southampton County, Virginia",Southampton County,0.106277112,0.351598859,0.285630756,0.148954831,0.048215151,0.128139905
51177,"Spotsylvania County, Virginia",Spotsylvania County,0.082599855,0.158141457,0.192016017,0.075431252,0.040698014,0.147682237
51179,"Stafford County, Virginia",Stafford County,0.076677901,0.158108458,0.173772186,0.068709876,0.043609432,0.17844413
51181,"Surry County, Virginia",Surry County,0.062281538,0.215705765,0.269945355,0.169398907,0.036371416,0.139245586
51183,"Sussex County, Virginia",Sussex County,0.057736194,0.336898396,0.352893456,0.156300703,0.017583031,0.079053509
51185,"Tazewell County, Virginia",Tazewell County,0.085078169,0.228942464,0.287531646,0.159493671,0.048679133,0.087865763
51187,"Warren County, Virginia",Warren County,0.087651233,0.221822475,0.237610765,0.099770266,0.03772212,0.166153626
51191,"Washington County, Virginia",Washington County,0.094584446,0.277561933,0.29096443,0.153863626,0.026255157,0.088278222
51193,"Westmoreland County, Virginia",Westmoreland County,0.158779932,0.335093122,0.355592441,0.166113381,0.043220471,0.128829686
51195,"Wise County, Virginia",Wise County,0.055647775,0.241058894,0.290065471,0.14695417,0.030954392,0.108225986
51197,"Wythe County, Virginia",Wythe County,0.065832211,0.239125229,0.322842885,0.142385705,0.03180304,0.114741421
51199,"York County, Virginia",York County,0.088051499,0.13411435,0.231470747,0.11272123,0.030097043,0.0949646
51510,"Alexandria city, Virginia",Alexandria city,0.081518972,0.240514583,0.433385014,0.106431607,0.012700344,0.117258962
51520,"Bristol city, Virginia",Bristol city,0.060026918,0.394644351,0.398273736,0.198794355,0.032866761,0.084656085
51530,"Buena Vista city, Virginia",Buena Vista city,0.068334937,0.39780306,0.259887006,0.129190207,0.00958379,0.07592367
51540,"Charlottesville city, Virginia",Charlottesville city,0.087799791,0.322981366,0.377838143,0.110706781,0.017263275,0.105406034
51550,"Chesapeake city, Virginia",Chesapeake city,0.084345949,0.180120706,0.222670957,0.089878294,0.04031934,0.100769412
51570,"Colonial Heights city, Virginia",Colonial Heights city,0.06137931,0.312157221,0.305570152,0.137020494,0.05078294,0.065217391
51580,"Covington city, Virginia",Covington city,0.045820959,0.249076734,0.358369956,0.168198162,0.014837626,0.050428164
51590,"Danville city, Virginia",Danville city,0.072165567,0.457182083,0.411090376,0.187843242,0.035785065,0.133895206
51595,"Emporia city, Virginia",Emporia city,0.036155606,0.530137981,0.341648107,0.181291759,0.06554473,0.196701283
51600,"Fairfax city, Virginia",Fairfax city,0.077338814,0.130863965,0.226421295,0.083579801,0.029054054,0.148607976
51610,"Falls Church city, Virginia",Falls Church city,0.081853671,0.142065252,0.326132404,0.110278746,0.003740648,0.110864198
51620,"Franklin city, Virginia",Franklin city,0.068425631,0.245411285,0.329352045,0.134069872,0.020115515,0.029370629
51630,"Fredericksburg city, Virginia",Fredericksburg city,0.064767718,0.303987094,0.35402625,0.121142249,0.016904893,0.206926221
51640,"Galax city, Virginia",Galax city,0.057939914,0.258655804,0.355233002,0.178762414,0.042995169,0.222378937
51650,"Hampton city, Virginia",Hampton city,0.049745347,0.287823663,0.337828432,0.114407517,0.042540635,0.109235985
51660,"Harrisonburg city, Virginia",Harrisonburg city,0.069936017,0.282999845,0.278905612,0.093571345,0.030108284,0.178323805
51670,"Hopewell city, Virginia",Hopewell city,0.036475753,0.405200117,0.305412923,0.132862644,0.076175525,0.125830403
51678,"Lexington city, Virginia",Lexington city,0.03988604,0.209982788,0.397790055,0.150678051,0.007684247,0.039176627
51680,"Lynchburg city, Virginia",Lynchburg city,0.076716826,0.245802042,0.303874092,0.117606365,0.029930092,0.118593866
51683,"Manassas city, Virginia",Manassas city,0.0597406,0.183102066,0.249132948,0.082442197,0.03908046,0.14932598
51685,"Manassas Park city, Virginia",Manassas Park city,0.054897631,0.256233878,0.278490711,0.070101513,0.061742007,0.147987884
51690,"Martinsville city, Virginia",Martinsville city,0.051134318,0.438074635,0.413290689,0.134683724,0.02977127,0.190659482
51700,"Newport News city, Virginia",Newport News city,0.062135511,0.286226782,0.351964487,0.107626052,0.041611612,0.121937191
51710,"Norfolk city, Virginia",Norfolk city,0.069177241,0.338202087,0.345906585,0.106783799,0.036409266,0.123978725
51720,"Norton city, Virginia",Norton city,0.075747508,0.358844765,0.427135678,0.269472362,0.037340993,0.139648438
51730,"Petersburg city, Virginia",Petersburg city,0.063130786,0.579080423,0.496769367,0.163231993,0.04746375,0.169484974
51735,"Poquoson city, Virginia",Poquoson city,0.064733216,0.108645199,0.157397466,0.08782478,0.03266055,0.033019738
51740,"Portsmouth city, Virginia",Portsmouth city,0.063332056,0.372787841,0.330193522,0.12812484,0.033740942,0.136815114
51750,"Radford city, Virginia",Radford city,0.062121976,0.256008359,0.302908359,0.076641668,0.033613445,0.095892765
51760,"Richmond city, Virginia",Richmond city,0.07712897,0.383836082,0.430697325,0.128556042,0.018616432,0.119582391
51770,"Roanoke city, Virginia",Roanoke city,0.061513256,0.440821697,0.390482643,0.139139373,0.031180365,0.092575903
51775,"Salem city, Virginia",Salem city,0.048385805,0.273618998,0.302439024,0.141164759,0.01935038,0.080329235
51790,"Staunton city, Virginia",Staunton city,0.068893022,0.373314012,0.370209689,0.193962401,0.033814112,0.095414735
51800,"Suffolk city, Virginia",Suffolk city,0.06848821,0.188024321,0.247508123,0.100390991,0.033651962,0.077664295
51810,"Virginia Beach city, Virginia",Virginia Beach city,0.090681751,0.217225413,0.252494201,0.096615711,0.033214959,0.097791748
51820,"Waynesboro city, Virginia",Waynesboro city,0.074254245,0.394368151,0.38076556,0.159792175,0.040930571,0.141021147
51830,"Williamsburg city, Virginia",Williamsburg city,0.050490884,0.195351137,0.380991397,0.165915608,0.01427323,0.096264728
51840,"Winchester city, Virginia",Winchester city,0.071148151,0.325726141,0.358027993,0.12819827,0.037157483,0.144001563
53001,"Adams County, Washington",Adams County,0.107645996,0.152139251,0.204790609,0.093115482,0.025427971,0.22329932
53003,"Asotin County, Washington",Asotin County,0.103068123,0.390481718,0.329613644,0.161174861,0.029968769,0.097281049
53005,"Benton County, Washington",Benton County,0.083813437,0.235847335,0.254194864,0.102517581,0.030263039,0.134907842
53007,"Chelan County, Washington",Chelan County,0.117305833,0.244662309,0.281547971,0.133852831,0.025940546,0.103695002
53009,"Clallam County, Washington",Clallam County,0.156903627,0.286484927,0.317657056,0.171354899,0.018642405,0.14435254
53011,"Clark County, Washington",Clark County,0.101198918,0.232334822,0.235784669,0.101660992,0.029384992,0.11213004
53013,"Columbia County, Washington",Columbia County,0.110747409,0.223415682,0.300997783,0.16075388,0.002464789,0.158392435
53015,"Cowlitz County, Washington",Cowlitz County,0.092676272,0.262789592,0.276345356,0.137095466,0.047573645,0.09407907
53017,"Douglas County, Washington",Douglas County,0.090366995,0.179791577,0.196070828,0.119038387,0.045543566,0.071508035
53019,"Ferry County, Washington",Ferry County,0.190400635,0.272462831,0.346446281,0.220826446,0.04010594,0.18079096
53021,"Franklin County, Washington",Franklin County,0.109138981,0.215671129,0.161940035,0.07329806,0.056356275,0.190538235
53023,"Garfield County, Washington",Garfield County,0.093406593,0.14,0.316154609,0.206144698,0.008034611,0.142372881
53025,"Grant County, Washington",Grant County,0.105243782,0.191604622,0.238371057,0.112130933,0.043517039,0.175708708
53027,"Grays Harbor County, Washington",Grays Harbor County,0.102286689,0.310349409,0.314061336,0.154254959,0.029783802,0.102852478
53029,"Island County, Washington",Island County,0.129524922,0.184040914,0.262550003,0.140514959,0.021001531,0.138136531
53031,"Jefferson County, Washington",Jefferson County,0.23580183,0.263371004,0.35380541,0.212939025,0.006998033,0.101064529
53033,"King County, Washington",King County,0.09448475,0.193889561,0.304782433,0.08866273,0.023613749,0.144017587
53035,"Kitsap County, Washington",Kitsap County,0.093810542,0.22246741,0.240288218,0.111608869,0.031032561,0.127273147
53037,"Kittitas County, Washington",Kittitas County,0.133143193,0.211149191,0.244519481,0.091532468,0.019753669,0.085882576
53039,"Klickitat County, Washington",Klickitat County,0.195977794,0.242307321,0.323871907,0.158556873,0.010567784,0.06202946
53041,"Lewis County, Washington",Lewis County,0.098292209,0.316781528,0.262670179,0.152803783,0.041520435,0.152807561
53043,"Lincoln County, Washington",Lincoln County,0.136035049,0.155871886,0.278243601,0.150926743,0.014422429,0.127454136
53045,"Mason County, Washington",Mason County,0.126042384,0.276755405,0.242506277,0.120134965,0.03682561,0.168060555
53047,"Okanogan County, Washington",Okanogan County,0.139776448,0.210187986,0.262628639,0.142487504,0.032719314,0.201881581
53049,"Pacific County, Washington",Pacific County,0.143874322,0.307814396,0.330807372,0.220039293,0.026440253,0.154070766
53051,"Pend Oreille County, Washington",Pend Oreille County,0.131792376,0.27879387,0.236011853,0.127592819,0.024338624,0.130094467
53053,"Pierce County, Washington",Pierce County,0.079001037,0.237372441,0.242007356,0.091590278,0.035428629,0.136719327
53055,"San Juan County, Washington",San Juan County,0.296111786,0.222375691,0.306678992,0.160157153,0.008421202,0.108517854
53057,"Skagit County, Washington",Skagit County,0.111482392,0.23192813,0.248662049,0.130135369,0.039576704,0.128426664
53059,"Skamania County, Washington",Skamania County,0.146834545,0.203212291,0.24127182,0.127389859,0.042237178,0.052936911
53061,"Snohomish County, Washington",Snohomish County,0.090284523,0.215870507,0.228407602,0.095158999,0.029126436,0.142895052
53063,"Spokane County, Washington",Spokane County,0.095679632,0.287586898,0.292571327,0.124341994,0.027482459,0.119346973
53065,"Stevens County, Washington",Stevens County,0.137289834,0.236871659,0.263710682,0.137566997,0.038141624,0.103737439
53067,"Thurston County, Washington",Thurston County,0.089532172,0.226481906,0.257331778,0.110091188,0.030601925,0.128054581
53069,"Wahkiakum County, Washington",Wahkiakum County,0.117117117,0.193069307,0.272262027,0.143807574,0.055522028,0.163207547
53071,"Walla Walla County, Washington",Walla Walla County,0.126440961,0.230599755,0.302463226,0.142658195,0.029077423,0.12425017
53073,"Whatcom County, Washington",Whatcom County,0.126452354,0.217203465,0.269372937,0.119731055,0.024512106,0.113785919
53075,"Whitman County, Washington",Whitman County,0.083862214,0.218927486,0.33468797,0.089461671,0.015314832,0.171550849
53077,"Yakima County, Washington",Yakima County,0.076031661,0.206123771,0.232520629,0.109142336,0.054528068,0.14832683
54001,"Barbour County, West Virginia",Barbour County,0.049231844,0.274009941,0.309725341,0.166695457,0.015739984,0.041366143
54003,"Berkeley County, West Virginia",Berkeley County,0.052722516,0.272074889,0.264733762,0.097325256,0.033483102,0.109396914
54005,"Boone County, West Virginia",Boone County,0.053462249,0.283797497,0.266891892,0.1498999,0.037918319,0.100645386
54007,"Braxton County, West Virginia",Braxton County,0.041710388,0.342633481,0.272388877,0.138821984,0.062908497,0.074171316
54009,"Brooke County, West Virginia",Brooke County,0.068286072,0.362904181,0.379964557,0.164286459,0.025263577,0.092764621
54011,"Cabell County, West Virginia",Cabell County,0.057664524,0.325765798,0.370695424,0.142636537,0.028188778,0.122284795
54013,"Calhoun County, West Virginia",Calhoun County,0.077322263,0.330763583,0.305049669,0.206539735,0.029723035,0.091805299
54015,"Clay County, West Virginia",Clay County,0.045101089,0.239859936,0.261780105,0.141710297,0.063513004,0.166186359
54017,"Doddridge County, West Virginia",Doddridge County,0.045150502,0.33550701,0.286993603,0.137739872,0.033400256,0.09765625
54019,"Fayette County, West Virginia",Fayette County,0.068255535,0.296950629,0.299661187,0.155728448,0.051085802,0.138196481
54021,"Gilmer County, West Virginia",Gilmer County,0.041825095,0.372466216,0.291744841,0.128517824,0.022057308,0.19737664
54023,"Grant County, West Virginia",Grant County,0.087636004,0.308801048,0.342548077,0.189663462,0.031660853,0.043260038
54025,"Greenbrier County, West Virginia",Greenbrier County,0.084935181,0.293666316,0.373879381,0.194308612,0.023783063,0.118002344
54027,"Hampshire County, West Virginia",Hampshire County,0.110424534,0.348458342,0.328663526,0.19266055,0.030845771,0.060630889
54029,"Hancock County, West Virginia",Hancock County,0.084150913,0.310699242,0.352175587,0.17774355,0.019163414,0.104922673
54031,"Hardy County, West Virginia",Hardy County,0.134717452,0.287675765,0.292334495,0.121428571,0.040829212,0.089110889
54033,"Harrison County, West Virginia",Harrison County,0.06082632,0.303209033,0.339732695,0.159649258,0.033709171,0.064202905
54035,"Jackson County, West Virginia",Jackson County,0.062868949,0.242947986,0.318980983,0.153211338,0.041646225,0.081242533
54037,"Jefferson County, West Virginia",Jefferson County,0.098133145,0.238763929,0.242595007,0.117315574,0.047639336,0.110255292
54039,"Kanawha County, West Virginia",Kanawha County,0.064645019,0.30998002,0.348288717,0.156099518,0.029851875,0.100808054
54041,"Lewis County, West Virginia",Lewis County,0.089285714,0.25838635,0.297704343,0.149583272,0.035588792,0.095172953
54043,"Lincoln County, West Virginia",Lincoln County,0.089797766,0.233260394,0.261702675,0.115354938,0.05395495,0.038956198
54045,"Logan County, West Virginia",Logan County,0.031722689,0.250800815,0.253494949,0.145131313,0.049649369,0.06278809
54047,"McDowell County, West Virginia",McDowell County,0.042611061,0.419634786,0.354055293,0.196731327,0.047997507,0.150393701
54049,"Marion County, West Virginia",Marion County,0.05639512,0.232663145,0.290516831,0.146168176,0.031606396,0.125668449
54051,"Marshall County, West Virginia",Marshall County,0.03302138,0.241186213,0.296640398,0.153214434,0.041208002,0.110749186
54053,"Mason County, West Virginia",Mason County,0.045131146,0.241216982,0.313142292,0.163142292,0.038590505,0.063521092
54055,"Mercer County, West Virginia",Mercer County,0.05791773,0.286585875,0.298639206,0.142413469,0.038612938,0.074667912
54057,"Mineral County, West Virginia",Mineral County,0.08226769,0.225362744,0.290733004,0.162172427,0.029229556,0.098808234
54059,"Mingo County, West Virginia",Mingo County,0.056132075,0.294533697,0.290443198,0.137578357,0.038359532,0.172289412
54061,"Monongalia County, West Virginia",Monongalia County,0.062185121,0.219426827,0.324186762,0.085576619,0.02280211,0.112922271
54063,"Monroe County, West Virginia",Monroe County,0.081822107,0.237971651,0.317667537,0.152741514,0.043550296,0.170304334
54065,"Morgan County, West Virginia",Morgan County,0.070979335,0.267194079,0.270948533,0.166737558,0.031623506,0.145407335
54067,"Nicholas County, West Virginia",Nicholas County,0.078482668,0.285126611,0.290647034,0.153670676,0.043344586,0.098271156
54069,"Ohio County, West Virginia",Ohio County,0.067566132,0.270660365,0.375421742,0.200491794,0.022826881,0.074086535
54071,"Pendleton County, West Virginia",Pendleton County,0.150141643,0.138121547,0.252011859,0.141041931,0.026904816,0.110416667
54073,"Pleasants County, West Virginia",Pleasants County,0.099219258,0.324119077,0.235659481,0.109974425,0.037235096,0.089613035
54075,"Pocahontas County, West Virginia",Pocahontas County,0.085180863,0.302860901,0.36123348,0.219586581,0.021352313,0.156301596
54077,"Preston County, West Virginia",Preston County,0.07077864,0.213009436,0.235205577,0.134357918,0.032342088,0.1996449
54079,"Putnam County, West Virginia",Putnam County,0.068659034,0.222021253,0.239755379,0.09534863,0.036596085,0.087706182
54081,"Raleigh County, West Virginia",Raleigh County,0.073847303,0.296065485,0.315597891,0.161592108,0.037267975,0.108339014
54083,"Randolph County, West Virginia",Randolph County,0.076358158,0.387778632,0.329762594,0.164350511,0.034086067,0.078745727
54085,"Ritchie County, West Virginia",Ritchie County,0.102217602,0.195340502,0.246852932,0.149217071,0.025419333,0.116399827
54087,"Roane County, West Virginia",Roane County,0.089709763,0.354298474,0.321919062,0.172862113,0.027374005,0.125193678
54089,"Summers County, West Virginia",Summers County,0.105278013,0.314008706,0.377096115,0.234355828,0.029923768,0.095824012
54091,"Taylor County, West Virginia",Taylor County,0.054021609,0.250640114,0.305878842,0.132945389,0.043245175,0.128219805
54093,"Tucker County, West Virginia",Tucker County,0.088,0.204616344,0.34696756,0.195345557,0.021255264,0.184571699
54095,"Tyler County, West Virginia",Tyler County,0.034242021,0.230556409,0.360922659,0.184871099,0.036190476,0.083767535
54097,"Upshur County, West Virginia",Upshur County,0.075713087,0.362709317,0.300723498,0.132955856,0.031115809,0.04958006
54099,"Wayne County, West Virginia",Wayne County,0.054002809,0.243513093,0.302827729,0.139247276,0.044038835,0.077122377
54101,"Webster County, West Virginia",Webster County,0.037092544,0.247558723,0.296677741,0.155481728,0.0452575,0.128924833
54103,"Wetzel County, West Virginia",Wetzel County,0.062939797,0.262250299,0.319228801,0.169936871,0.045607398,0.101756074
54105,"Wirt County, West Virginia",Wirt County,0.064612326,0.159854015,0.230339693,0.108887855,0.044217687,0.043611794
54107,"Wood County, West Virginia",Wood County,0.070053759,0.305596164,0.336709431,0.1747693,0.026192535,0.10615903
54109,"Wyoming County, West Virginia",Wyoming County,0.037278203,0.263628434,0.240937338,0.118591403,0.033694512,0.063291139
55001,"Adams County, Wisconsin",Adams County,0.093269934,0.29598265,0.317131648,0.18744551,0.023959326,0.095606436
55003,"Ashland County, Wisconsin",Ashland County,0.091097577,0.260403329,0.357434999,0.174554484,0.022819965,0.107232818
55005,"Barron County, Wisconsin",Barron County,0.125348559,0.246761469,0.293014534,0.147314685,0.012697379,0.134307423
55007,"Bayfield County, Wisconsin",Bayfield County,0.142857143,0.193674949,0.281593225,0.158263861,0.018619475,0.139283684
55009,"Brown County, Wisconsin",Brown County,0.071860006,0.234418398,0.300670969,0.118308646,0.017511594,0.100056549
55011,"Buffalo County, Wisconsin",Buffalo County,0.134199134,0.218580974,0.301282051,0.161324786,0.00737317,0.082361651
55013,"Burnett County, Wisconsin",Burnett County,0.125474176,0.253108108,0.313349549,0.183860352,0.019041366,0.107013876
55015,"Calumet County, Wisconsin",Calumet County,0.067209776,0.142343858,0.237060641,0.102983778,0.01483706,0.07255275
55017,"Chippewa County, Wisconsin",Chippewa County,0.115212393,0.236322082,0.294119881,0.140545468,0.017666213,0.109010142
55019,"Clark County, Wisconsin",Clark County,0.167786487,0.179824561,0.260257728,0.112103724,0.025467408,0.132789384
55021,"Columbia County, Wisconsin",Columbia County,0.115065822,0.234481424,0.27875187,0.128469337,0.031384775,0.10364603
55023,"Crawford County, Wisconsin",Crawford County,0.120643432,0.227837135,0.313722494,0.150825183,0.006967363,0.181505541
55025,"Dane County, Wisconsin",Dane County,0.073363932,0.19744682,0.32786681,0.09923214,0.014294499,0.085545052
55027,"Dodge County, Wisconsin",Dodge County,0.087560836,0.247801219,0.304225748,0.128625579,0.014917295,0.099970699
55029,"Door County, Wisconsin",Door County,0.161882255,0.217847769,0.335669388,0.178455314,0.01025201,0.0955362
55031,"Douglas County, Wisconsin",Douglas County,0.06156708,0.295781864,0.341774159,0.137555509,0.019690045,0.137721671
55033,"Dunn County, Wisconsin",Dunn County,0.102876243,0.25053597,0.317899983,0.130903402,0.015127107,0.079668823
55035,"Eau Claire County, Wisconsin",Eau Claire County,0.083254282,0.232206056,0.299569219,0.12026553,0.015675541,0.083618439
55037,"Florence County, Wisconsin",Florence County,0.112016293,0.211875267,0.30451489,0.118635927,0.019258827,0.072106262
55039,"Fond du Lac County, Wisconsin",Fond du Lac County,0.075856001,0.216391405,0.311390672,0.12820997,0.017038067,0.099147855
55041,"Forest County, Wisconsin",Forest County,0.130457793,0.264900662,0.289014236,0.151490733,0.018204844,0.127958834
55043,"Grant County, Wisconsin",Grant County,0.118183553,0.163893189,0.293812616,0.123848361,0.00944578,0.072713258
55045,"Green County, Wisconsin",Green County,0.111753079,0.239823384,0.302937027,0.140053867,0.013531744,0.080682254
55047,"Green Lake County, Wisconsin",Green Lake County,0.119728497,0.207423836,0.283738318,0.140560748,0.012748436,0.110158214
55049,"Iowa County, Wisconsin",Iowa County,0.12209437,0.195589999,0.29453803,0.139458908,0.014969106,0.09234073
55051,"Iron County, Wisconsin",Iron County,0.156505576,0.310466761,0.337640258,0.165249915,0.005320281,0.100930233
55053,"Jackson County, Wisconsin",Jackson County,0.116476662,0.294983838,0.316520651,0.140926158,0.022698891,0.124877227
55055,"Jefferson County, Wisconsin",Jefferson County,0.081994695,0.222379219,0.294440209,0.12793971,0.017698954,0.110494645
55057,"Juneau County, Wisconsin",Juneau County,0.089775152,0.271385913,0.298452538,0.148424231,0.023731048,0.090319258
55059,"Kenosha County, Wisconsin",Kenosha County,0.068822208,0.242944948,0.277220598,0.10744322,0.028826932,0.088855487
55061,"Kewaunee County, Wisconsin",Kewaunee County,0.120350715,0.133864463,0.259367043,0.151570268,0.008913568,0.090557638
55063,"La Crosse County, Wisconsin",La Crosse County,0.065167551,0.23088927,0.318758843,0.124255167,0.010589451,0.092130479
55065,"Lafayette County, Wisconsin",Lafayette County,0.155047074,0.199695333,0.278111846,0.153337342,0.017831601,0.088491446
55067,"Langlade County, Wisconsin",Langlade County,0.119803308,0.2159935,0.320265309,0.176359114,0.015547914,0.06258522
55069,"Lincoln County, Wisconsin",Lincoln County,0.092270066,0.263239754,0.335514477,0.138638966,0.023036178,0.07955623
55071,"Manitowoc County, Wisconsin",Manitowoc County,0.077405241,0.22382539,0.313109581,0.135857717,0.014096965,0.08987392
55073,"Marathon County, Wisconsin",Marathon County,0.095313066,0.193796437,0.271156434,0.12444232,0.02047902,0.109899268
55075,"Marinette County, Wisconsin",Marinette County,0.111227318,0.260262378,0.32737358,0.147288492,0.023453573,0.09345431
