"","county_fips","state","county","county_collectivism_score","avg_county_collectivism_score"
"2276",42133,"Pennsylvania","York",36.1005568879717,48.9361691370225
"2277",44001,"Rhode Island","Bristol",32.9071191107856,48.5932382651008
"2278",44003,"Rhode Island","Kent",34.0543619018614,48.5932382651008
"2279",44005,"Rhode Island","Newport",33.4124361119736,48.5932382651008
"2280",44007,"Rhode Island","Providence",37.2197012792538,48.5932382651008
"2281",44009,"Rhode Island","Washington",35.659566699538,48.5932382651008
"2282",45001,"South Carolina","Abbeville",40.5371345425335,70.2227393530254
"2283",45003,"South Carolina","Aiken",39.0451304094995,70.2227393530254
"2284",45005,"South Carolina","Allendale",33.0967995579252,70.2227393530254
"2285",45007,"South Carolina","Anderson",40.8785205076654,70.2227393530254
"2286",45009,"South Carolina","Bamberg",31.7802383033355,70.2227393530254
"2287",45011,"South Carolina","Barnwell",35.9932574318825,70.2227393530254
"2288",45013,"South Carolina","Beaufort",36.8174230181793,70.2227393530254
"2289",45015,"South Carolina","Berkeley",38.0401181237788,70.2227393530254
"2290",45017,"South Carolina","Calhoun",35.9274748021002,70.2227393530254
"2291",45019,"South Carolina","Charleston",32.8193346570328,70.2227393530254
"2292",45021,"South Carolina","Cherokee",39.126984614604,70.2227393530254
"2293",45023,"South Carolina","Chester",42.5178558346611,70.2227393530254
"2294",45025,"South Carolina","Chesterfield",40.1678940108691,70.2227393530254
"2295",45027,"South Carolina","Clarendon",38.9527867504652,70.2227393530254
"2296",45029,"South Carolina","Colleton",37.7820895763847,70.2227393530254
"2297",45031,"South Carolina","Darlington",36.0944394067701,70.2227393530254
"2298",45033,"South Carolina","Dillon",48.743149330576,70.2227393530254
"2299",45035,"South Carolina","Dorchester",39.7840652105746,70.2227393530254
"2300",45037,"South Carolina","Edgefield",42.5814151050846,70.2227393530254
"2301",45039,"South Carolina","Fairfield",40.6593405198638,70.2227393530254
"2302",45041,"South Carolina","Florence",39.2519670807357,70.2227393530254
"2303",45043,"South Carolina","Georgetown",37.2156586791652,70.2227393530254
"2304",45045,"South Carolina","Greenville",37.5301671628147,70.2227393530254
"2305",45047,"South Carolina","Greenwood",35.8996704334777,70.2227393530254
"2306",45049,"South Carolina","Hampton",42.1991904740862,70.2227393530254
"2307",45051,"South Carolina","Horry",34.7595275542738,70.2227393530254
"2308",45053,"South Carolina","Jasper",39.7006295091392,70.2227393530254
"2309",45055,"South Carolina","Kershaw",39.4093947767651,70.2227393530254
"2310",45057,"South Carolina","Lancaster",38.8325005037897,70.2227393530254
"2311",45059,"South Carolina","Laurens",42.5114338087316,70.2227393530254
"2312",45061,"South Carolina","Lee",34.2801615746967,70.2227393530254
"2313",45063,"South Carolina","Lexington",38.47441848217,70.2227393530254
"2314",45065,"South Carolina","McCormick",35.4366706458569,70.2227393530254
"2315",45067,"South Carolina","Marion",37.0676017022932,70.2227393530254
"2316",45069,"South Carolina","Marlboro",31.3210951710632,70.2227393530254
"2317",45071,"South Carolina","Newberry",37.6848768781815,70.2227393530254
"2318",45073,"South Carolina","Oconee",37.3467400946586,70.2227393530254
"2319",45075,"South Carolina","Orangeburg",35.8418908557484,70.2227393530254
"2320",45077,"South Carolina","Pickens",37.7745827447608,70.2227393530254
"2321",45079,"South Carolina","Richland",37.8137947880333,70.2227393530254
"2322",45081,"South Carolina","Saluda",41.9521925904708,70.2227393530254
"2323",45083,"South Carolina","Spartanburg",40.5301378159875,70.2227393530254
"2324",45085,"South Carolina","Sumter",39.3542892666017,70.2227393530254
"2325",45087,"South Carolina","Union",42.6459945443624,70.2227393530254
"2326",45089,"South Carolina","Williamsburg",34.7657060588512,70.2227393530254
"2327",45091,"South Carolina","York",40.6749821253153,70.2227393530254
"2328",46003,"South Dakota","Aurora",28.9203378702569,31.9562274129935
"2329",46005,"South Dakota","Beadle",36.9364874314304,31.9562274129935
"2330",46007,"South Dakota","Bennett",34.4389711037883,31.9562274129935
"2331",46009,"South Dakota","Bon Homme",30.1160534967238,31.9562274129935
"2332",46011,"South Dakota","Brookings",30.0943964913909,31.9562274129935
"2333",46013,"South Dakota","Brown",28.8217558720079,31.9562274129935
"2334",46015,"South Dakota","Brule",27.7167110185058,31.9562274129935
"2335",46017,"South Dakota","Buffalo",43.8135825698033,31.9562274129935
"2336",46019,"South Dakota","Butte",29.9614132268648,31.9562274129935
"2337",46021,"South Dakota","Campbell",33.0913063742545,31.9562274129935
"2338",46023,"South Dakota","Charles Mix",35.1058788144735,31.9562274129935
"2339",46025,"South Dakota","Clark",24.1860517081011,31.9562274129935
"2340",46027,"South Dakota","Clay",28.5590289386704,31.9562274129935
"2341",46029,"South Dakota","Codington",27.9372445346014,31.9562274129935
"2342",46031,"South Dakota","Corson",43.169253302123,31.9562274129935
"2343",46033,"South Dakota","Custer",26.0429331104297,31.9562274129935
"2344",46035,"South Dakota","Davison",24.3426336259229,31.9562274129935
"2345",46037,"South Dakota","Day",26.2634865653253,31.9562274129935
"2346",46039,"South Dakota","Deuel",33.8038149875522,31.9562274129935
"2347",46041,"South Dakota","Dewey",44.3496956757258,31.9562274129935
"2348",46043,"South Dakota","Douglas",36.8484867581966,31.9562274129935
"2349",46045,"South Dakota","Edmunds",30.7120021128246,31.9562274129935
"2350",46047,"South Dakota","Fall River",15.9101967326763,31.9562274129935
"2351",46049,"South Dakota","Faulk",20.8371824208308,31.9562274129935
"2352",46051,"South Dakota","Grant",35.7139871919733,31.9562274129935
"2353",46053,"South Dakota","Gregory",26.0368622853843,31.9562274129935
"2354",46055,"South Dakota","Haakon",25.418767349923,31.9562274129935
"2355",46057,"South Dakota","Hamlin",33.8864423678098,31.9562274129935
"2356",46059,"South Dakota","Hand",25.505204049473,31.9562274129935
"2357",46061,"South Dakota","Hanson",50.0999615610849,31.9562274129935
"2358",46063,"South Dakota","Harding",36.8463290596003,31.9562274129935
"2359",46065,"South Dakota","Hughes",27.8677570781063,31.9562274129935
"2360",46067,"South Dakota","Hutchinson",30.8011873007586,31.9562274129935
"2361",46069,"South Dakota","Hyde",41.5824965247754,31.9562274129935
"2362",46071,"South Dakota","Jackson",39.8205974599591,31.9562274129935
"2363",46073,"South Dakota","Jerauld",32.7905326035801,31.9562274129935
"2364",46075,"South Dakota","Jones",32.9548616736919,31.9562274129935
"2365",46077,"South Dakota","Kingsbury",29.4989456845228,31.9562274129935
"2366",46079,"South Dakota","Lake",29.1800354247599,31.9562274129935
"2367",46081,"South Dakota","Lawrence",19.8509604285013,31.9562274129935
"2368",46083,"South Dakota","Lincoln",34.5103298260926,31.9562274129935
"2369",46085,"South Dakota","Lyman",41.304541615031,31.9562274129935
"2370",46087,"South Dakota","McCook",34.1486361404644,31.9562274129935
"2371",46089,"South Dakota","McPherson",24.6368437822093,31.9562274129935
"2372",46091,"South Dakota","Marshall",30.0196364907137,31.9562274129935
"2373",46093,"South Dakota","Meade",28.3551843956267,31.9562274129935
"2374",46095,"South Dakota","Mellette",29.9500391885333,31.9562274129935
"2375",46097,"South Dakota","Miner",22.4358785380173,31.9562274129935
"2376",46099,"South Dakota","Minnehaha",31.7293365385025,31.9562274129935
"2377",46101,"South Dakota","Moody",32.8486818933918,31.9562274129935
"2378",46102,"South Dakota","Oglala Lakota",61.7524821271883,31.9562274129935
"2379",46103,"South Dakota","Pennington",26.6495440445883,31.9562274129935
"2380",46105,"South Dakota","Perkins",22.5916844750804,31.9562274129935
"2381",46107,"South Dakota","Potter",32.5561286277482,31.9562274129935
"2382",46109,"South Dakota","Roberts",36.2165232237615,31.9562274129935
"2383",46111,"South Dakota","Sanborn",20.6147182688835,31.9562274129935
"2384",46115,"South Dakota","Spink",27.7969227482608,31.9562274129935
"2385",46117,"South Dakota","Stanley",33.2266008569427,31.9562274129935
"2386",46119,"South Dakota","Sully",21.923067908514,31.9562274129935
"2387",46121,"South Dakota","Todd",53.0164724273311,31.9562274129935
"2388",46123,"South Dakota","Tripp",27.3148718479877,31.9562274129935
"2389",46125,"South Dakota","Turner",30.1546933859528,31.9562274129935
"2390",46127,"South Dakota","Union",32.3439891707518,31.9562274129935
"2391",46129,"South Dakota","Walworth",32.6179963489857,31.9562274129935
"2392",46135,"South Dakota","Yankton",26.9243191438709,31.9562274129935
"2393",46137,"South Dakota","Ziebach",46.4034640949358,31.9562274129935
"2394",48001,"Texas","Anderson",39.3451202764109,85.9089344958073
"2395",48003,"Texas","Andrews",52.604669469073,85.9089344958073
"2396",48005,"Texas","Angelina",44.5590196854783,85.9089344958073
"2397",48007,"Texas","Aransas",33.4698209464136,85.9089344958073
"2398",48009,"Texas","Archer",38.1721508202538,85.9089344958073
"2399",48011,"Texas","Armstrong",44.2103299256261,85.9089344958073
"2400",48013,"Texas","Atascosa",47.894524078376,85.9089344958073
"2401",48015,"Texas","Austin",43.2542222295471,85.9089344958073
"2402",48017,"Texas","Bailey",49.8445517022926,85.9089344958073
"2403",48019,"Texas","Bandera",33.506407946285,85.9089344958073
"2404",48021,"Texas","Bastrop",41.2765094679677,85.9089344958073
"2405",48023,"Texas","Baylor",31.5429010759785,85.9089344958073
"2406",48025,"Texas","Bee",35.8442278621003,85.9089344958073
"2407",48027,"Texas","Bell",40.9340369469769,85.9089344958073
"2408",48029,"Texas","Bexar",42.4717635588317,85.9089344958073
"2409",48031,"Texas","Blanco",38.2006985468924,85.9089344958073
"2410",48033,"Texas","Borden",64.6952945993428,85.9089344958073
"2411",48035,"Texas","Bosque",37.1831081714956,85.9089344958073
"2412",48037,"Texas","Bowie",39.7126314125502,85.9089344958073
"2413",48039,"Texas","Brazoria",44.6105014505267,85.9089344958073
"2414",48041,"Texas","Brazos",37.4375674487671,85.9089344958073
"2415",48043,"Texas","Brewster",28.1618067974903,85.9089344958073
"2416",48045,"Texas","Briscoe",36.4347642811939,85.9089344958073
"2417",48047,"Texas","Brooks",42.3618822358682,85.9089344958073
"2418",48049,"Texas","Brown",39.3923417683817,85.9089344958073
"2419",48051,"Texas","Burleson",44.3668772829766,85.9089344958073
"2420",48053,"Texas","Burnet",40.7508326324742,85.9089344958073
"2421",48055,"Texas","Caldwell",41.8435352486381,85.9089344958073
"2422",48057,"Texas","Calhoun",44.9902421064391,85.9089344958073
"2423",48059,"Texas","Callahan",37.6592728998695,85.9089344958073
"2424",48061,"Texas","Cameron",47.932265395436,85.9089344958073
"2425",48063,"Texas","Camp",43.1470197155502,85.9089344958073
"2426",48065,"Texas","Carson",29.2905481456335,85.9089344958073
"2427",48067,"Texas","Cass",39.6965332737632,85.9089344958073
"2428",48069,"Texas","Castro",56.6901432201381,85.9089344958073
"2429",48071,"Texas","Chambers",46.1814111227808,85.9089344958073
"2430",48073,"Texas","Cherokee",44.5682816060152,85.9089344958073
"2431",48075,"Texas","Childress",32.5609517935118,85.9089344958073
"2432",48077,"Texas","Clay",42.015290790493,85.9089344958073
"2433",48079,"Texas","Cochran",44.755055138846,85.9089344958073
"2434",48081,"Texas","Coke",29.6798548869366,85.9089344958073
"2435",48083,"Texas","Coleman",36.7055446604544,85.9089344958073
"2436",48085,"Texas","Collin",43.9795175485494,85.9089344958073
"2437",48087,"Texas","Collingsworth",46.7894564742539,85.9089344958073
"2438",48089,"Texas","Colorado",36.7529352790965,85.9089344958073
"2439",48091,"Texas","Comal",41.8195269678821,85.9089344958073
"2440",48093,"Texas","Comanche",37.5021597827115,85.9089344958073
"2441",48095,"Texas","Concho",31.604709655254,85.9089344958073
"2442",48097,"Texas","Cooke",45.622946200771,85.9089344958073
"2443",48099,"Texas","Coryell",38.1841223518318,85.9089344958073
"2444",48101,"Texas","Cottle",25.4547639323423,85.9089344958073
"2445",48103,"Texas","Crane",47.7436997746984,85.9089344958073
"2446",48105,"Texas","Crockett",63.9696401460685,85.9089344958073
"2447",48107,"Texas","Crosby",45.8279476285138,85.9089344958073
"2448",48109,"Texas","Culberson",11.3539107771354,85.9089344958073
"2449",48111,"Texas","Dallam",44.7505683986447,85.9089344958073
"2450",48113,"Texas","Dallas",43.2715228620907,85.9089344958073
"2451",48115,"Texas","Dawson",39.7940324737446,85.9089344958073
"2452",48117,"Texas","Deaf Smith",50.9183190761839,85.9089344958073
"2453",48119,"Texas","Delta",40.6434364467606,85.9089344958073
"2454",48121,"Texas","Denton",41.9454988931747,85.9089344958073
"2455",48123,"Texas","DeWitt",36.1404878135953,85.9089344958073
"2456",48125,"Texas","Dickens",33.7339813686087,85.9089344958073
"2457",48127,"Texas","Dimmit",43.1067730775848,85.9089344958073
"2458",48129,"Texas","Donley",35.9967396533646,85.9089344958073
"2459",48131,"Texas","Duval",42.744263411487,85.9089344958073
"2460",48133,"Texas","Eastland",41.355138104112,85.9089344958073
"2461",48135,"Texas","Ector",42.970448207465,85.9089344958073
"2462",48137,"Texas","Edwards",17.3309088973027,85.9089344958073
"2463",48139,"Texas","Ellis",46.4405908450789,85.9089344958073
"2464",48141,"Texas","El Paso",46.2491781270879,85.9089344958073
"2465",48143,"Texas","Erath",38.7859168659242,85.9089344958073
"2466",48145,"Texas","Falls",29.3851648953444,85.9089344958073
"2467",48147,"Texas","Fannin",36.4659525754926,85.9089344958073
"2468",48149,"Texas","Fayette",37.5505156333045,85.9089344958073
"2469",48151,"Texas","Fisher",36.2953970075207,85.9089344958073
"2470",48153,"Texas","Floyd",46.2965840050789,85.9089344958073
"2471",48155,"Texas","Foard",36.270693315548,85.9089344958073
"2472",48157,"Texas","Fort Bend",50.3484395494603,85.9089344958073
"2473",48159,"Texas","Franklin",39.393873046464,85.9089344958073
"2474",48161,"Texas","Freestone",34.0320216294005,85.9089344958073
"2475",48163,"Texas","Frio",36.6068218218342,85.9089344958073
"2476",48165,"Texas","Gaines",48.8966477183144,85.9089344958073
"2477",48167,"Texas","Galveston",38.350813119579,85.9089344958073
"2478",48169,"Texas","Garza",34.3083239277602,85.9089344958073
"2479",48171,"Texas","Gillespie",41.0222881781235,85.9089344958073
"2480",48173,"Texas","Glasscock",48.9893812602551,85.9089344958073
"2481",48175,"Texas","Goliad",30.4655989744188,85.9089344958073
"2482",48177,"Texas","Gonzales",44.5347571241285,85.9089344958073
"2483",48179,"Texas","Gray",39.9747887264109,85.9089344958073
"2484",48181,"Texas","Grayson",38.6181955761858,85.9089344958073
"2485",48183,"Texas","Gregg",41.5182622183409,85.9089344958073
"2486",48185,"Texas","Grimes",37.7555741163458,85.9089344958073
"2487",48187,"Texas","Guadalupe",42.1187823513693,85.9089344958073
"2488",48189,"Texas","Hale",44.6651195394084,85.9089344958073
"2489",48191,"Texas","Hall",33.1614093208613,85.9089344958073
"2490",48193,"Texas","Hamilton",29.3872268856742,85.9089344958073
"2491",48195,"Texas","Hansford",49.0416258641333,85.9089344958073
"2492",48197,"Texas","Hardeman",40.8446237274058,85.9089344958073
"2493",48199,"Texas","Hardin",39.2161119170325,85.9089344958073
"2494",48201,"Texas","Harris",44.1153571925924,85.9089344958073
"2495",48203,"Texas","Harrison",39.2308221506728,85.9089344958073
"2496",48205,"Texas","Hartley",28.2278940605347,85.9089344958073
"2497",48207,"Texas","Haskell",47.4442833710229,85.9089344958073
"2498",48209,"Texas","Hays",41.5950660590491,85.9089344958073
"2499",48211,"Texas","Hemphill",47.3547682816852,85.9089344958073
"2500",48213,"Texas","Henderson",38.4575248974508,85.9089344958073
"2501",48215,"Texas","Hidalgo",51.1153650386519,85.9089344958073
"2502",48217,"Texas","Hill",36.4221311377197,85.9089344958073
"2503",48219,"Texas","Hockley",41.8004887413185,85.9089344958073
"2504",48221,"Texas","Hood",37.3262487322959,85.9089344958073
"2505",48223,"Texas","Hopkins",40.0041868773901,85.9089344958073
"2506",48225,"Texas","Houston",37.1541397489256,85.9089344958073
"2507",48227,"Texas","Howard",39.0359689149486,85.9089344958073
"2508",48229,"Texas","Hudspeth",38.9861540459671,85.9089344958073
"2509",48231,"Texas","Hunt",40.0387766459115,85.9089344958073
"2510",48233,"Texas","Hutchinson",36.8290792376073,85.9089344958073
"2511",48235,"Texas","Irion",27.7589166440389,85.9089344958073
"2512",48237,"Texas","Jack",35.9918062735028,85.9089344958073
"2513",48239,"Texas","Jackson",49.7289857578502,85.9089344958073
"2514",48241,"Texas","Jasper",41.8058747828702,85.9089344958073
"2515",48243,"Texas","Jeff Davis",17.7937812138288,85.9089344958073
"2516",48245,"Texas","Jefferson",39.6638220948234,85.9089344958073
"2517",48247,"Texas","Jim Hogg",60.5333171231282,85.9089344958073
"2518",48249,"Texas","Jim Wells",51.3068551074809,85.9089344958073
"2519",48251,"Texas","Johnson",42.6535215370354,85.9089344958073
"2520",48253,"Texas","Jones",38.001813408421,85.9089344958073
"2521",48255,"Texas","Karnes",37.8485829327208,85.9089344958073
"2522",48257,"Texas","Kaufman",47.2641897145418,85.9089344958073
"2523",48259,"Texas","Kendall",40.4303002533302,85.9089344958073
"2524",48261,"Texas","Kenedy",54.6841614827337,85.9089344958073
"2525",48263,"Texas","Kent",29.5715163033823,85.9089344958073
"2526",48265,"Texas","Kerr",33.6460871123254,85.9089344958073
"2527",48267,"Texas","Kimble",29.2103391853758,85.9089344958073
"2528",48269,"Texas","King",100,85.9089344958073
"2529",48271,"Texas","Kinney",28.3568555849775,85.9089344958073
"2530",48273,"Texas","Kleberg",44.9586796562611,85.9089344958073
"2531",48275,"Texas","Knox",37.7908473212037,85.9089344958073
"2532",48277,"Texas","Lamar",36.2964427366547,85.9089344958073
"2533",48279,"Texas","Lamb",43.7994598354262,85.9089344958073
"2534",48281,"Texas","Lampasas",40.8563438629765,85.9089344958073
"2535",48283,"Texas","La Salle",49.3917384683083,85.9089344958073
"2536",48285,"Texas","Lavaca",40.9495900832505,85.9089344958073
"2537",48287,"Texas","Lee",37.9915022186932,85.9089344958073
"2538",48289,"Texas","Leon",43.0302232808592,85.9089344958073
"2539",48291,"Texas","Liberty",45.2631982772285,85.9089344958073
"2540",48293,"Texas","Limestone",39.8614367982102,85.9089344958073
"2541",48295,"Texas","Lipscomb",44.0402633607118,85.9089344958073
"2542",48297,"Texas","Live Oak",37.1717339821769,85.9089344958073
"2543",48299,"Texas","Llano",29.1102527880058,85.9089344958073
"2544",48301,"Texas","Loving",26.9191566936273,85.9089344958073
"2545",48303,"Texas","Lubbock",39.8730817762107,85.9089344958073
"2546",48305,"Texas","Lynn",43.8154934962755,85.9089344958073
"2547",48307,"Texas","Mcculloch",29.9079786042847,85.9089344958073
"2548",48309,"Texas","Mclennan",40.9505761611211,85.9089344958073
"2549",48311,"Texas","McMullen",39.1912474893411,85.9089344958073
"2550",48313,"Texas","Madison",38.0441921080169,85.9089344958073
"2551",48315,"Texas","Marion",28.3609582320263,85.9089344958073
"2552",48317,"Texas","Martin",44.9639159950288,85.9089344958073
"2553",48319,"Texas","Mason",36.4831328109736,85.9089344958073
"2554",48321,"Texas","Matagorda",41.937931728551,85.9089344958073
"2555",48323,"Texas","Maverick",56.1863466597096,85.9089344958073
"2556",48325,"Texas","Medina",46.3850304950715,85.9089344958073
"2557",48327,"Texas","Menard",21.0309084279408,85.9089344958073
"2558",48329,"Texas","Midland",43.2070125674012,85.9089344958073
"2559",48331,"Texas","Milam",38.7163491164388,85.9089344958073
"2560",48333,"Texas","Mills",38.9651645180942,85.9089344958073
"2561",48335,"Texas","Mitchell",38.851473918098,85.9089344958073
"2562",48337,"Texas","Montague",36.9020557794154,85.9089344958073
"2563",48339,"Texas","Montgomery",43.7686899582529,85.9089344958073
"2564",48341,"Texas","Moore",46.2613434858156,85.9089344958073
"2565",48343,"Texas","Morris",47.9114034520781,85.9089344958073
"2566",48345,"Texas","Motley",46.3931527465675,85.9089344958073
"2567",48347,"Texas","Nacogdoches",41.5271005770966,85.9089344958073
"2568",48349,"Texas","Navarro",41.8997688905947,85.9089344958073
"2569",48351,"Texas","Newton",35.863206753636,85.9089344958073
"2570",48353,"Texas","Nolan",37.4252230440026,85.9089344958073
"2571",48355,"Texas","Nueces",41.5475894757209,85.9089344958073
"2572",48357,"Texas","Ochiltree",47.4159690363808,85.9089344958073
"2573",48359,"Texas","Oldham",37.9013607483566,85.9089344958073
"2574",48361,"Texas","Orange",41.4849035467556,85.9089344958073
"2575",48363,"Texas","Palo Pinto",41.1108520950957,85.9089344958073
"2576",48365,"Texas","Panola",38.1438471869968,85.9089344958073
"2577",48367,"Texas","Parker",41.7971976274281,85.9089344958073
"2578",48369,"Texas","Parmer",50.5722619153848,85.9089344958073
"2579",48371,"Texas","Pecos",36.2442900037296,85.9089344958073
"2580",48373,"Texas","Polk",36.4306679394483,85.9089344958073
"2581",48375,"Texas","Potter",40.1111214117368,85.9089344958073
"2582",48377,"Texas","Presidio",21.051082650475,85.9089344958073
"2583",48379,"Texas","Rains",44.5486250968033,85.9089344958073
"2584",48381,"Texas","Randall",37.0458052117071,85.9089344958073
"2585",48383,"Texas","Reagan",48.4499759155918,85.9089344958073
"2586",48385,"Texas","Real",31.539460550239,85.9089344958073
"2587",48387,"Texas","Red River",39.2763863955291,85.9089344958073
"2588",48389,"Texas","Reeves",36.6003820624301,85.9089344958073
"2589",48391,"Texas","Refugio",40.6511850442922,85.9089344958073
"2590",48393,"Texas","Roberts",46.1956041660231,85.9089344958073
"2591",48395,"Texas","Robertson",41.2999586687239,85.9089344958073
"2592",48397,"Texas","Rockwall",52.4666233448926,85.9089344958073
"2593",48399,"Texas","Runnels",39.5112698570805,85.9089344958073
"2594",48401,"Texas","Rusk",38.6240847005981,85.9089344958073
"2595",48403,"Texas","Sabine",35.0546214082445,85.9089344958073
"2596",48405,"Texas","San Augustine",42.7965464811473,85.9089344958073
"2597",48407,"Texas","San Jacinto",35.2870487346133,85.9089344958073
"2598",48409,"Texas","San Patricio",43.6283558709851,85.9089344958073
"2599",48411,"Texas","San Saba",38.9029307024884,85.9089344958073
"2600",48413,"Texas","Schleicher",44.0775550505792,85.9089344958073
"2601",48415,"Texas","Scurry",36.4356536573319,85.9089344958073
"2602",48417,"Texas","Shackelford",37.3083935846672,85.9089344958073
"2603",48419,"Texas","Shelby",42.3261529419321,85.9089344958073
"2604",48421,"Texas","Sherman",44.8312488847687,85.9089344958073
"2605",48423,"Texas","Smith",39.9233669569394,85.9089344958073
"2606",48425,"Texas","Somervell",43.0195519536775,85.9089344958073
"2607",48427,"Texas","Starr",54.9014452386444,85.9089344958073
"2608",48429,"Texas","Stephens",37.247622370876,85.9089344958073
"2609",48431,"Texas","Sterling",57.0452916219822,85.9089344958073
"2610",48433,"Texas","Stonewall",48.3512938999713,85.9089344958073
"2611",48435,"Texas","Sutton",47.7235453339857,85.9089344958073
"2612",48437,"Texas","Swisher",36.5281737910474,85.9089344958073
"2613",48439,"Texas","Tarrant",42.8499315765517,85.9089344958073
"2614",48441,"Texas","Taylor",41.4606171639694,85.9089344958073
"2615",48443,"Texas","Terrell",23.1169668007558,85.9089344958073
"2616",48445,"Texas","Terry",45.6626402968453,85.9089344958073
"2617",48447,"Texas","Throckmorton",29.1646496774497,85.9089344958073
"2618",48449,"Texas","Titus",53.9095283799232,85.9089344958073
"2619",48451,"Texas","Tom Green",39.4526635429072,85.9089344958073
"2620",48453,"Texas","Travis",36.5626551572897,85.9089344958073
"2621",48455,"Texas","Trinity",32.4523788574518,85.9089344958073
"2622",48457,"Texas","Tyler",43.1344756686635,85.9089344958073
"2623",48459,"Texas","Upshur",38.1942684056914,85.9089344958073
"2624",48461,"Texas","Upton",45.2623626252502,85.9089344958073
"2625",48463,"Texas","Uvalde",47.8473432329041,85.9089344958073
"2626",48465,"Texas","Val Verde",44.4533256145727,85.9089344958073
"2627",48467,"Texas","Van Zandt",40.0611783568002,85.9089344958073
"2628",48469,"Texas","Victoria",40.7697528037996,85.9089344958073
"2629",48471,"Texas","Walker",32.9070466448965,85.9089344958073
"2630",48473,"Texas","Waller",46.5881554375335,85.9089344958073
"2631",48475,"Texas","Ward",51.7927573623226,85.9089344958073
"2632",48477,"Texas","Washington",36.32900237259,85.9089344958073
"2633",48479,"Texas","Webb",55.0877217022994,85.9089344958073
"2634",48481,"Texas","Wharton",43.5106207862,85.9089344958073
"2635",48483,"Texas","Wheeler",44.9708848168072,85.9089344958073
"2636",48485,"Texas","Wichita",37.6770848322981,85.9089344958073
"2637",48487,"Texas","Wilbarger",39.5549868578431,85.9089344958073
"2638",48489,"Texas","Willacy",44.8503917056478,85.9089344958073
"2639",48491,"Texas","Williamson",39.931208677371,85.9089344958073
"2640",48493,"Texas","Wilson",49.5066188713298,85.9089344958073
"2641",48495,"Texas","Winkler",44.2320660834558,85.9089344958073
"2642",48497,"Texas","Wise",45.6926860305462,85.9089344958073
"2643",48499,"Texas","Wood",37.4650104651667,85.9089344958073
"2644",48501,"Texas","Yoakum",65.7827401633433,85.9089344958073
"2645",48503,"Texas","Young",38.6237144346206,85.9089344958073
"2646",48505,"Texas","Zapata",42.6785933498911,85.9089344958073
"2647",48507,"Texas","Zavala",49.8878273308052,85.9089344958073
"2648",49001,"Utah","Beaver",48.2630332194363,95.7845238716371
"2649",49003,"Utah","Box Elder",46.2814402270365,95.7845238716371
"2650",49005,"Utah","Cache",48.1994353772767,95.7845238716371
"2651",49007,"Utah","Carbon",38.5443747722507,95.7845238716371
"2652",49009,"Utah","Daggett",25.0408525905456,95.7845238716371
"2653",49011,"Utah","Davis",44.3247022391823,95.7845238716371
"2654",49013,"Utah","Duchesne",43.837058263032,95.7845238716371
"2655",49015,"Utah","Emery",50.1120571460494,95.7845238716371
"2656",49017,"Utah","Garfield",44.9774573975745,95.7845238716371
"2657",49019,"Utah","Grand",27.2784669682973,95.7845238716371
"2658",49021,"Utah","Iron",38.9584924974456,95.7845238716371
"2659",49023,"Utah","Juab",50.4658765578839,95.7845238716371
"2660",49025,"Utah","Kane",32.7112097237025,95.7845238716371
"2661",49027,"Utah","Millard",47.1905203048033,95.7845238716371
"2662",49029,"Utah","Morgan",54.1760014942589,95.7845238716371
"2663",49031,"Utah","Piute",21.9141533924772,95.7845238716371
"2664",49033,"Utah","Rich",51.6117729595917,95.7845238716371
"2665",49035,"Utah","Salt Lake",42.1219404847111,95.7845238716371
"2666",49037,"Utah","San Juan",40.7719137920292,95.7845238716371
"2667",49039,"Utah","Sanpete",44.6542696692357,95.7845238716371
"2668",49041,"Utah","Sevier",43.4146116619318,95.7845238716371
"2669",49043,"Utah","Summit",39.6059125544944,95.7845238716371
"2670",49045,"Utah","Tooele",50.4244621753295,95.7845238716371
"2671",49047,"Utah","Uintah",43.2049030740504,95.7845238716371
"2672",49049,"Utah","Utah",50.6711522961512,95.7845238716371
"2673",49051,"Utah","Wasatch",42.1938548976428,95.7845238716371
"2674",49053,"Utah","Washington",41.2301294275165,95.7845238716371
"2675",49055,"Utah","Wayne",43.2302798180174,95.7845238716371
"2676",49057,"Utah","Weber",40.1149722309433,95.7845238716371
"2677",50001,"Vermont","Addison",30.7497738095097,20.7397791974118
"2678",50003,"Vermont","Bennington",28.7469323125362,20.7397791974118
"2679",50005,"Vermont","Caledonia",30.616618285259,20.7397791974118
"2680",50007,"Vermont","Chittenden",37.1103088152406,20.7397791974118
"2681",50009,"Vermont","Essex",26.7742249726391,20.7397791974118
"2682",50011,"Vermont","Franklin",34.9452671979537,20.7397791974118
"2683",50013,"Vermont","Grand Isle",31.9538189585624,20.7397791974118
"2684",50015,"Vermont","Lamoille",30.9454475235318,20.7397791974118
"2685",50017,"Vermont","Orange",30.0548073420055,20.7397791974118
"2686",50019,"Vermont","Orleans",29.7707034152127,20.7397791974118
"2687",50021,"Vermont","Rutland",28.9270928075558,20.7397791974118
"2688",50023,"Vermont","Washington",30.4720843935081,20.7397791974118
"2689",50025,"Vermont","Windham",20.8861508415128,20.7397791974118
"2690",50027,"Vermont","Windsor",27.4332455941359,20.7397791974118
"2691",51001,"Virginia","Accomack",36.4181415556657,57.3953310688099
